,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,3.6962512189671326,0.5421839560879195,0.195,3880022.779022674,402123280.03756064,100284948.3709937,10231558.0,66985978.32531509,30683435.48582261,46125260.75925646,48454604.48641905,2600000.0,2814591.209168699,53376573.61227533,282472117.8160586,2250000.0,120452679.37505963,77508569.44253898,12905228.589116883,3460392.619763193,1906286.8168608604,1259390.6565490274,240905358.75011927,5952140.05225708,602926.5810661361,431129.957634094
11,2030.0,3.173120882875029,0.5668089429731479,0.195,3857770.357057197,335657191.70535713,56145556.0,10231558.0,69631677.19005048,31794722.996854756,47398487.198790215,51585687.22026975,4900000.0,2012243.0363420523,51859558.73312664,311528144.19749707,4950000.0,101180649.3108407,85618233.70111868,9252175.707447596,1531738.284089096,427613.80291228613,63848.228215519324,202361298.6216814,6643323.838578357,726294.2991663171,65000.5321293051
12,2031.0,2.582591767538095,0.5719469531543148,0.195,4365532.089439221,285321361.0815711,22730162.0,0.0,72364684.11732213,32942682.99575096,48847436.84549252,55660000.89109828,4600000.0,819816.8259308276,61958108.72078729,347652693.72506106,7950000.0,81520823.62307459,89378504.49924766,9273519.502568385,6001425.463675711,1357494.8384954063,604795.3070400251,163041647.24614918,6612582.764749844,173000.71939578388,241620.5973280556
13,2032.0,3.1382389467585874,0.5873532165789402,0.195,6613658.844378043,302486031.2746401,57391070.82783113,0.0,75187880.27319376,34128525.67461074,51046229.827364065,58106958.10433529,2700000.0,723762.058415567,24035174.433819875,390896485.12823474,3450000.0,101239325.24642786,91411539.2588394,6818892.67503734,5541736.173902676,431780.2788444575,1725619.8031689834,202478650.49285573,7653667.835040058,1060791.9319558642,75629.7882364827
14,2033.0,3.3891533936851506,0.6102187038144994,0.195,3129583.9028502805,332433513.96593505,66333727.82783113,0.0,78104241.90220915,35353501.161872886,52068854.90394592,62482391.40897796,4900000.0,726774.9744021054,29394817.713698357,424155907.1275552,5100000.0,108843636.23635706,99403125.82796155,8915495.233606385,1242014.630471541,1385699.120863897,1922843.6182052186,217687272.47271413,8268395.971139229,844576.5764069775,256482.68604692977
15,2034.0,3.740748053253836,0.6556203426404039,0.195,4527421.184740489,369940575.9279295,87793502.82783112,0.0,81116843.46498205,36618900.84021469,53532714.327546164,61628447.80842208,3000000.0,4143689.357700217,29489142.549813718,467205850.622927,2400000.0,122837525.03776416,107320246.09112707,9536620.591869304,2080456.3405666568,451146.05852118286,1819176.6745155898,245675050.07552832,7854779.1115355855,35137.173536928356,487096.5580824491
16,2035.0,3.9487532371319647,0.6891215693688363,0.195,3065747.0934811463,401681803.59853303,89957135.82783112,0.0,84228860.87932645,37926058.70794178,54513019.90164917,60237190.42067651,2800000.0,4366881.912805005,50743777.1135353,518493211.76511806,5400000.0,127449697.86690854,108801337.61696807,8395426.330098238,7220168.683241289,1515667.4078190564,2376417.7296052487,254899395.73381707,8058009.99538261,256821.27916103005,75974.40626944155
17,2036.0,4.9900534882610685,0.7014926787606345,0.195,7787814.666137357,480662881.33965325,149216570.82783112,0.0,87443574.86834422,39276352.785303846,56984646.67798229,59272443.40949792,3800000.0,5172402.14684252,32721110.847050965,574517655.1455966,11951762.420835817,159195890.4453006,111072919.49840571,9079873.267583577,7544604.347240433,916099.9678918212,1448719.0331955128,318391780.8906012,8042050.869508738,122556.32911262127,193048.03087372147
18,2037.0,5.532765480630485,0.7138941896085171,0.195,5829289.578481516,538559007.8788345,168892077.82783112,0.0,90764374.41899957,40671206.56721887,58811385.45088725,63380622.24006746,4900000.0,1054802.2971004471,51590528.96404964,626723938.7438941,14411190.800712999,171673804.79388136,112093566.53404988,9940368.630800664,9412532.080823226,3596381.6495683445,1711311.4390846821,343347609.5877627,8204378.672993044,746029.4989776299,619382.8229243527
19,2038.0,4.205868424214381,0.7800082610795324,0.195,3515316.9724566955,463171184.9557949,79062101.82783112,0.0,94194760.35482654,42112090.52393709,59905901.83974243,63072734.716691546,3800000.0,4264563.41009238,97978228.51325819,677064652.4487183,9150000.0,131637038.4104594,121246579.99292521,14315796.55056326,5439876.599312591,2168659.670575622,3684886.688557426,263274076.8209188,8295828.541062144,839666.0178294319,768497.2429102234
20,2039.0,4.226011556211634,0.7618420917864919,0.195,9271584.959049068,424782711.1790374,76775397.82783112,0.0,97738349.02653582,43600523.65122701,62811212.05726407,65010745.928382464,2600000.0,1085221.2385176076,59317554.308772236,731042296.8058883,11250000.0,133003870.05897018,131144176.86987565,10204752.635052284,1120747.9918983798,1941640.3867797884,2468738.0743928174,266007740.11794037,9893759.115258262,1827442.818234275,285179.14758553664
