,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,3.8164189890460505,0.5328558335304363,0.195,3295492.1797688194,409306238.3518873,100346151.98823962,10231558.0,66985978.32531509,30683435.48582261,46172518.686732255,49957330.87084268,3100000.0,1645787.753163304,61415798.75157367,287488472.43838763,13344871.78978077,120187165.84070839,69541800.51044936,12236333.064777639,1640180.9859049055,2618230.2945349654,186635.26652078851,240374331.68141678,8430947.200148458,612049.2004131399,662240.0123405699
11,2030.0,3.125014704787633,0.5703820331457391,0.195,4211759.712259203,343530437.1053562,56145556.0,10231558.0,69631677.19005048,31794722.996854756,47562322.23256118,51782892.19774335,3900000.0,2347775.3265910423,61221505.755925044,331090933.43227446,300000.0,101295155.99819149,70824316.66333082,9013953.80920434,8111928.821442525,3402906.503072158,2378588.904899946,202590311.99638298,8773383.658921357,525660.112643757,229352.75751356006
12,2031.0,2.5118826859016963,0.5814187816270949,0.195,3534130.728518551,277592326.4450112,22730162.0,0.0,72364684.11732213,32942682.99575096,48733265.24523591,53735836.34881478,3300000.0,1583015.4788580597,54113514.86713721,366193629.07396173,1050000.0,81825651.35927801,76549180.40278831,9132258.63056329,3730120.7729679355,883024.315892331,1865576.4320268028,163651302.71855602,9996733.900157169,1282505.283007289,99132.80804770607
13,2032.0,3.1948740026389197,0.6007704694353465,0.195,6750883.719743524,307617740.0214133,57391070.82783113,0.0,75187880.27319376,34128525.67461074,50971557.53826106,56775231.37388211,4700000.0,2118816.114643067,28420812.018171474,409362365.7596007,8218518.377437806,101669522.73630291,81415184.56731589,5579513.16356261,1366251.92776834,2225442.1250573695,1773130.9248793442,203339045.47260582,10622392.43140989,758619.6505669553,218204.32282629173
14,2033.0,3.3630348686488127,0.6097221117419791,0.195,7268637.386895773,334126505.02725023,66333727.82783113,0.0,78104241.90220915,35353501.161872886,53339858.743197426,60258923.939512305,3700000.0,668277.832062112,31791331.88687189,449020536.01009727,2550000.0,108827551.46101616,88467234.2221128,8502852.10473082,2098924.0419845143,1510707.3831287716,705332.7248438572,217655102.92203233,12220252.758624943,1774573.8881601726,261275.20544203234
15,2034.0,3.787894772126035,0.6518660885972815,0.195,7353117.915239416,380627739.96586025,87793502.82783112,0.0,81116843.46498205,36618900.84021469,55717608.08047975,60812476.443030246,3900000.0,3789756.7639426566,38464385.63545236,497628313.6669651,7050000.0,122717615.91068125,93507477.99007377,8666548.156937532,4277134.875704768,2173992.251896947,1720954.876697813,245435231.8213625,13660097.117024941,1639135.3478862962,289192.2181250166
16,2035.0,3.8947714678708425,0.6713711309693804,0.195,6967955.03989719,393473046.45787925,89957135.82783112,0.0,84228860.87932645,37926058.70794178,57949230.027624264,61476670.02403334,2700000.0,2418109.883915034,41239482.60716143,546004078.6190616,150000.0,126875510.14048225,100273426.77024424,9233299.932604467,3055194.8799435874,2978368.6239608424,1434781.8385168316,253751020.2809645,15058670.990050802,1504469.117490916,191770.7549591728
17,2036.0,4.988530627851765,0.6847883499844623,0.195,6182945.300599708,470733722.6750519,149216570.82783112,0.0,87443574.86834422,39276352.785303846,59919016.87474297,62895601.275055885,4000000.0,2899745.567346876,22149637.09616539,591086492.5533197,11691805.705401858,158669769.53011987,108431403.41841725,9441010.393938567,1802821.440799288,3426017.3387870034,515338.1213952103,317339539.06023973,15673537.846172206,664709.1837623633,127902.01041338964
18,2037.0,5.388872727978334,0.7161499879819762,0.195,9104264.608539239,527404912.9485347,168892077.82783112,0.0,90764374.41899957,40671206.56721887,62780551.05931792,64769304.241050705,2800000.0,1349718.5338314793,37329985.3957797,644270202.5948367,1200000.0,171744221.7922531,115092542.46520697,13440372.053592801,7509207.544496306,3543090.949476252,2540418.197565453,343488443.5845062,17541729.067167252,1969862.1523147633,207187.25945509315
19,2038.0,4.322646702300142,0.7603914281222853,0.195,6023654.457518217,469696190.57769626,79062101.82783112,0.0,94194760.35482654,42112090.52393709,64664136.082872644,67258588.06418048,4600000.0,2376061.987935727,105857051.57479085,696593580.8144234,15443158.190608634,131014271.15037309,119580625.85840578,12673561.689151667,8656987.514491972,3073477.3836505595,350086.95049194846,262028542.30074617,17795947.1885711,838458.5363261779,656105.0795402435
20,2039.0,4.202736007799885,0.7720411271191866,0.195,10957090.827827625,430588080.031248,76775397.82783112,0.0,97738349.02653582,43600523.65122701,68117526.46946688,69535032.10736167,3900000.0,2138391.222444193,65019944.60943119,760264444.7740707,9000000.0,133333069.33162685,125249759.79142861,9765131.62884857,5011335.425168437,4371449.814084287,1429402.928096612,266666138.6632537,18387831.387139205,514361.67208022065,58697.716332869
