,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,3.6504752562210174,0.5512427710028351,0.195,3105807.1127542015,403527502.3938784,95290350.3711611,10231558.0,66985978.32531509,30683435.48582261,44899016.41384494,42067965.96347414,4700000.0,3911388.865246945,61753083.94615133,291875713.16310227,5250000.0,118242946.71755998,70616518.20052136,11174540.436931696,4059165.7295266823,892191.5780113593,2764127.3519244217,236485893.43511996,10308574.567214819,1601331.6619086694,265832.36064931424
11,2030.0,3.197949878016911,0.5604168504675263,0.195,2156329.1379206637,341562646.0221963,56145556.0,10231558.0,69631677.19005048,31794722.996854756,45608556.90086462,45441305.94567846,4600000.0,1345962.9040249144,56846160.002121896,324932475.1897533,7350000.0,100975802.16097778,75659628.06755185,10960876.186320912,6118031.633855338,2119750.994831026,2278020.3120488124,201951604.32195556,10714102.713488054,458131.04798464256,81837.56211418961
12,2031.0,2.5088083780044617,0.5843844320177112,0.195,3840021.9732981985,278927724.58478266,22730162.0,0.0,72364684.11732213,32942682.99575096,46874280.05181135,46447848.664935485,2600000.0,1821535.0374911374,58614157.08646858,365372815.8806469,750000.0,81921093.59596339,80357398.25031054,7457270.101745146,3139248.649506565,2548376.6912058126,2010552.880376387,163842187.19192678,11065553.33156664,699541.7098701209,401867.0223376996
13,2032.0,3.1152787889692637,0.6053049411697572,0.195,6612695.154330725,303209185.6394727,57391070.82783113,0.0,75187880.27319376,34128525.67461074,49054707.22667515,48731312.20578422,4400000.0,2507942.4967024997,24140680.032237932,411286232.047106,1200000.0,101814911.5412192,82887778.48277515,5596544.967352451,3743319.2585337237,1725429.5452213727,1868882.5062826548,203629823.0824384,11708372.69417317,673344.3937198669,123772.07069237246
14,2033.0,3.349207414217811,0.622035437188551,0.195,5480001.610764088,332032235.5025786,66333727.82783113,0.0,78104241.90220915,35353501.161872886,50831162.20544966,51679289.068767846,4600000.0,1946920.6560271587,28584930.388737187,448571533.3787666,1200000.0,109226383.99272062,90598882.83194812,9022860.108678335,1813351.122414264,1200146.234371068,124136.35234158527,218452767.98544124,12585816.028024206,864339.1584762414,57749.03794695818
15,2034.0,3.7316228818592165,0.6437115560944049,0.195,2857612.715989349,367415402.6155859,87793502.82783112,0.0,81116843.46498205,36618900.84021469,51749868.14608897,53780616.7351854,4800000.0,2848278.0729472586,26101463.007540256,487702340.55491596,1500000.0,122457163.93727776,95424681.5496347,8528297.5081206,3964772.383897427,1363772.4940746825,740255.0814010582,244914327.87455553,12621481.58192437,38265.28508679372,39034.25546726684
16,2035.0,4.0289547228913465,0.68250275720477,0.195,9571224.830588683,411439133.16361856,89957135.82783112,0.0,84228860.87932645,37926058.70794178,54792328.01017526,53818036.28262441,3300000.0,3738791.2663159356,59292596.360500485,545051344.8209018,11040476.143946413,127235593.81930122,101422479.411103,9586353.533584205,4433511.866590479,3293203.8282370856,2433573.652059743,254471187.63860244,12645774.953037653,221619.42448271764,309085.3893494728
17,2036.0,4.906296165749393,0.6889543188071932,0.195,7160533.510942181,470938950.7131934,149216570.82783112,0.0,87443574.86834422,39276352.785303846,57059604.88731551,55026891.52041618,4300000.0,3419139.752925662,20976256.581621677,594314814.041163,6600000.0,158800981.2273391,105786603.71220905,8976500.403712116,5230497.228733513,1652849.377396376,2038374.5692163452,317601962.4546782,14671558.875123408,1993978.208908519,45264.1898670632
18,2037.0,5.496792292467448,0.7459272964770651,0.195,5924578.890034873,536829181.40419704,168892077.82783112,0.0,90764374.41899957,40671206.56721887,58912069.35289073,53440025.67470036,3700000.0,5530687.162930726,49565515.59050116,648836476.8876733,11550000.0,172673750.2060001,112098644.12396856,10687676.532283956,4844371.103514229,4218172.914111377,612889.6942665782,345347500.4120002,14611148.056882376,228939.85382997585,354359.59246770875
19,2038.0,4.2516328845452875,0.7764788312474905,0.195,7354866.937941198,476553579.4684458,79062101.82783112,0.0,94194760.35482654,42112090.52393709,61197187.81248843,54248352.610905685,4500000.0,3963176.5819528014,114261951.7349447,711746101.0589348,13500000.0,131524991.10134697,115256659.16769904,11268565.11241097,8680070.30891536,4513238.188772622,2818495.0421697265,263049982.20269394,14314499.209025476,187747.1130204922,558628.2998721496
20,2039.0,4.201184304572434,0.7621294677589519,0.195,7014677.499042417,421727252.8170352,76775397.82783112,0.0,97738349.02653582,43600523.65122701,63393685.78058258,57107469.30193928,3700000.0,1109066.0195713444,56100882.90254295,764003733.9966278,8850000.0,133013145.83437705,123092588.8253749,10730226.525952436,3464080.866927437,3245013.6246783664,493132.0367145459,266026291.6687541,14453991.562236179,511986.1594034014,443259.11083453783
