,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,3.9105547357867403,0.5352938723765223,0.195,4941601.461011333,418530978.91051555,105404377.87779433,10231558.0,66985978.32531509,30683435.48582261,46347918.3071461,45784818.31121367,2800000.0,2028251.7358361278,63051440.85501051,293291238.2243872,13087658.681419397,122793672.78461519,64659880.66296979,11170888.698823005,2959601.595922196,2012495.0468752228,2657777.284566349,245587345.56923038,6773980.629739982,785076.9108456075,74859.68273509805
11,2030.0,3.228986121944263,0.5794420088822517,0.195,2006240.2374945518,350338996.6086862,56145556.0,10231558.0,69631677.19005048,31794722.996854756,47010328.14817461,47240084.66747264,4700000.0,3363991.883055909,66388323.68884778,328885341.68153816,10350000.0,101585500.70234269,66166008.273069926,8783078.474517437,7445374.01878607,713648.5430639323,495067.7369851909,203171001.40468538,7870204.746452423,1136775.4714205777,58195.91534753132
12,2031.0,2.5211056095934006,0.578996716747102,0.195,6253036.88887305,284315742.8476187,22730162.0,0.0,72364684.11732213,32942682.99575096,49086470.346956834,49540156.13801758,3300000.0,1389646.1961443166,59676678.14236762,369487435.56162035,1950000.0,81747703.09866203,69955197.82293464,9993061.732241869,6749723.497840148,797054.4810976139,2095374.88399681,163495406.19732407,9495902.525782092,1934974.4607024484,374203.69942840387
13,2032.0,3.1581377501760013,0.5929345849531502,0.195,6569924.581438111,307142419.7985694,57391070.82783113,0.0,75187880.27319376,34128525.67461074,51273155.25847201,52352638.49132075,3700000.0,1304138.3083600125,27715153.353654712,414580465.9728014,5400000.0,101418280.7070091,71494715.02210581,5893290.963810599,4942079.960578185,2518194.4474928374,1823817.9880199693,202836561.4140182,11283978.754448857,1875576.1506217525,167358.1521623901
14,2033.0,3.4536815143631614,0.6173451650424954,0.195,7802382.469971703,341527345.9649184,66333727.82783113,0.0,78104241.90220915,35353501.161872886,53823372.57678854,54095004.31119712,2800000.0,1510547.0512210783,41290254.95993437,458173405.4127381,8940115.746895002,109074464.58455496,79006758.72923854,8515780.244663913,1622251.2405546706,1507309.1293157882,577530.4508410847,218148929.1691099,11436973.936024332,399126.17391367577,343750.89006173855
15,2034.0,3.7453106389511457,0.6544489797196906,0.195,7200402.061006827,373286345.8323926,87793502.82783112,0.0,81116843.46498205,36618900.84021469,56158854.04957664,53264414.878293164,2800000.0,4023937.500515451,32534170.53030613,504914799.71257496,2850000.0,122800112.25117415,85883485.3270433,9705316.423982441,3403081.9862229,889191.867786651,245043.32995743703,245600224.5023483,11437636.591743983,247051.72557261123,329552.23167060694
16,2035.0,4.0289547228913465,0.6787294972114652,0.195,5932601.7873253245,406689137.99626493,89957135.82783112,0.0,84228860.87932645,37926058.70794178,58064880.56953047,54729049.734134376,4500000.0,3323909.4105435535,52238220.20867255,552913151.3340242,11288520.564790972,127113537.13945958,90346805.71808358,9264720.455787003,5266648.529878318,1750191.5057361685,2100079.667897268,254227074.27891916,12960201.393653804,1690385.1523192236,229780.37507279753
17,2036.0,4.961119140484309,0.6958353266543374,0.195,5821194.946678146,477113956.49157417,149216570.82783112,0.0,87443574.86834422,39276352.785303846,59923859.745476395,54610181.698519535,4000000.0,4389621.670663695,25357254.31065616,600909927.0696363,12000000.0,159017706.01732704,96334924.39087978,12182888.204033887,6641730.07928399,1423200.012663241,1689260.6081713436,318035412.0346541,13643927.125446055,1220227.0508028883,600617.5727249495
18,2037.0,5.407641347889483,0.714904262040663,0.195,8210078.350932847,524067684.4544103,168892077.82783112,0.0,90764374.41899957,40671206.56721887,62509071.13302339,56669956.33696619,2900000.0,1176040.1547349738,35320928.29387382,649613664.4069517,3000000.0,171705335.21328703,106290699.51186137,13640512.74731768,4277130.68756202,4523246.948713018,452811.8685663938,343410670.42657405,13901077.21305299,473226.0364187562,299976.6505364798
19,2038.0,4.175884812273441,0.764537695399074,0.195,3459344.045709025,457392582.27828926,79062101.82783112,0.0,94194760.35482654,42112090.52393709,63592313.21369293,56991770.35528746,2900000.0,2713466.2655465794,91714555.25808646,696019517.4968,6300000.0,131145900.93573032,113498568.56450418,14690583.261656364,7736447.173213816,2696913.8061456527,489273.90292656317,262291801.87146065,15506851.432333622,1593900.8528237948,21310.736602443874
20,2039.0,4.1685985367959875,0.7781675193223023,0.195,4466538.655719658,422759512.8352647,76775397.82783112,0.0,97738349.02653582,43600523.65122701,65000633.71739832,58034294.76808485,3600000.0,2738827.2774709594,54793815.42409755,749713027.3399141,5700000.0,133530813.90172456,117759655.28993714,11607598.417136777,7707671.8578803325,2845132.51102029,1093813.7939939492,267061627.80344912,16669209.875192802,1732504.3669861518,619489.7802743168
