,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,3.9039349325784265,0.539446983076211,0.195,5771732.764705475,414218780.73672175,103871319.82160774,10231558.0,66985978.32531509,30683435.48582261,46530826.656589046,51709778.50739438,3100000.0,2599090.4679867816,62573134.74782714,291690182.77388364,12948717.736050623,122158981.62546813,67935894.49194886,11290802.843887275,998085.7832799811,1487333.5778831618,848546.9354506755,244317963.25093627,10469741.376296472,66930.7374157666,491356.85387322475
11,2030.0,3.165361821893191,0.5798397360198624,0.195,4313871.074394571,346252969.9991206,56145556.0,10231558.0,69631677.19005048,31794722.996854756,47951652.67094672,53456941.859163806,4800000.0,3337419.658130238,61718499.43995382,330253254.2522467,4200000.0,101598246.64907156,72549575.2905275,8907773.25681451,4667975.346401403,1917870.4755818816,2460358.521001275,203196493.29814312,11952297.70877354,1951802.8890804641,526866.4227049581
12,2031.0,2.542625764874044,0.597499386663912,0.195,5437106.551916854,286643826.0310588,22730162.0,0.0,72364684.11732213,32942682.99575096,49752226.45204411,54432889.900767244,3500000.0,2894787.3336237124,63569912.77858524,372808464.12117124,4050000.0,82343166.47731896,77655861.01286887,7796450.423289408,3193311.590434644,2834135.8707355415,1949905.080638545,164686332.9546379,13431956.69972684,1513004.3195671453,116237.0807751075
13,2032.0,3.167321813291731,0.5999697294474141,0.195,6784613.341526066,304698635.52314633,57391070.82783113,0.0,75187880.27319376,34128525.67461074,52001144.49957681,57368703.03926383,4500000.0,2020497.264388917,24440009.895161018,413374405.9825945,6300000.0,101643848.60341313,84732793.86824767,7325989.662842712,900045.1582533284,1783492.8633828212,1279123.2114499654,203287697.20682627,13625867.252207967,191539.26736817774,110228.68127440727
14,2033.0,3.3906897775108176,0.6172859410260395,0.195,7031200.458215355,340739834.8775921,66333727.82783113,0.0,78104241.90220915,35353501.161872886,54292954.93116239,60925908.390754916,4600000.0,1476786.2941340022,39759684.888361484,458439947.2655133,5250000.0,109072546.29980537,87780137.29593499,6823478.285637086,4417134.613933866,1468613.4935191916,1307158.814765776,218145092.59961075,14421600.83400385,972534.4000170138,279879.88814201334
15,2034.0,3.806145114915273,0.6547258095560815,0.195,7625582.139257206,379394481.98743683,87793502.82783112,0.0,81116843.46498205,36618900.84021469,56759075.209645,60263557.32205593,3000000.0,4119313.2677795053,37143017.34882517,503907806.5715497,8850000.0,122808954.0673248,95798212.42875686,9489089.568144027,2129391.23484521,1721096.7714807566,258644.13961915276,245617908.1346496,15953940.94415422,1894317.7170227875,470143.8469077961
16,2035.0,3.9163641755752914,0.681348022587966,0.195,5052136.332604421,397512590.36769,89957135.82783112,0.0,84228860.87932645,37926058.70794178,58378285.40972054,61223078.277331516,4200000.0,3511365.165272677,42399576.700721234,550711747.4446614,2250000.0,127198240.68867269,100156172.0136014,10648813.308064679,6721468.961905804,899828.6577802892,1872355.8054566989,254396481.37734538,16979558.542505,1344724.8272574274,390820.5721253762
17,2036.0,4.994622069488978,0.6940799749349861,0.195,7875623.216203929,477685417.8672376,149216570.82783112,0.0,87443574.86834422,39276352.785303846,60887227.54495329,61542639.95205842,4099999.9999999995,4181602.7047887007,27796252.25781998,602053757.4178953,11826961.067180337,158962419.31497437,104395022.86114468,9932045.303463802,6349468.033320373,1872128.3837213113,456555.14340162306,317924838.62994874,18049019.653480686,1018789.4701048475,60586.96060452994
18,2037.0,5.52338117067491,0.7299683809686032,0.195,3697679.9117192635,533020148.73506606,168892077.82783112,0.0,90764374.41899957,40671206.56721887,62050590.56015093,61846657.71982561,3500000.0,3362747.677987919,44068431.499839604,646866764.2084923,14100000.0,172175576.7253395,111681976.4460504,12218572.50334508,5214503.801759545,1382906.5432076694,1948738.0347382796,344351153.450679,18827837.258259177,998604.4735372595,268695.28104495315
19,2038.0,4.292663090359204,0.7691899802171686,0.195,4206877.302169988,471009960.7908654,79062101.82783112,0.0,94194760.35482654,42112090.52393709,63364512.0015611,63558087.874775544,4800000.0,3266049.1954081254,104782246.77253045,696793708.0028857,15829613.898067957,131293595.04494868,118906252.56921935,13521501.557204444,6617715.584305899,2906074.6665907307,3420863.3290859214,262587190.08989736,20125531.602566026,1455758.2384607154,212093.52887367376
20,2039.0,4.191874085207735,0.7776084913510257,0.195,8896443.104366442,425502974.7817381,76775397.82783112,0.0,97738349.02653582,43600523.65122701,66161551.3323847,65956457.75257786,4700000.0,2697836.522003937,55949943.73729506,751356477.175357,7950000.0,133512769.88133088,126972484.89278795,13017230.626184884,5692232.342534607,1273814.2369532124,673513.7682694634,267025539.76266176,20459749.536851887,671209.2825880218,462449.2512546606
