,Fiscal Year,Debt Covenant Ratio,Rate Covenant Ratio,Partial Debt Covenant Failure,Partial Rate Covenant Failure,Reserve Fund Balance Initial Failure,R&R Fund Balance Initial Failure,Cap on Rate Stabilization Fund Transfers In,Rate Stabilization Funds Transferred In,Required R&R Fund Deposit,Required Reserve Fund Deposit,Necessary Use of Other Funds (Rate Stabilization Supplement),Final Net Revenues,Fixed Sales Revenue,Variable Sales Revenue,Reserve Fund Balancing Failure,Remaining Unallocated Deficit
0,2021.0,1.3398447567941705,1.91550544365278,0.0,0.0,0.0,0.0,4233325.0,951229.8286523236,3000000.0,0.0,0.0,104950578.086527,152115106.99999997,24227882.802702263,0.0,0.0
1,2022.0,2.1335607561456755,2.814903412265496,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,169143920.49991545,158321385.157,25882805.03648,0.0,0.0
2,2023.0,2.2075767221956144,3.029393543975714,0.0,0.0,0.0,0.0,8190117.667897133,6000000.0,4500000.0,0.0,0.0,157943684.72478577,149441899.78710103,29698050.24850121,0.0,0.0
3,2024.0,2.122578256036197,3.040913080435095,0.0,0.0,0.0,0.0,8279100.028015038,8279100.028015038,4400000.0,0.0,0.0,159513013.47865483,152469717.07707536,29964349.364898913,0.0,0.0
4,2025.0,2.19119801432109,3.0751673932295502,0.0,0.0,0.0,0.0,8403720.500786247,3300000.0,3800000.0,0.0,0.0,159088216.15847412,154527889.31061885,30820297.864193562,0.0,0.0
5,2026.0,2.030666323734445,2.7005891710553915,0.0,0.0,0.0,0.0,8378111.234493767,2400000.0,3200000.0,0.0,0.0,200070815.68303367,182136572.87786925,29955525.32804189,0.0,0.0
6,2027.0,1.9001971947033922,2.320130606451423,0.0,0.0,0.0,0.0,9123816.7708946,9123816.7708946,2600000.0,0.0,0.0,262588300.9164307,227494073.67510867,32541562.69114991,0.0,0.0
7,2028.0,1.839360468083151,2.239021395197304,0.0,0.0,1.0,0.0,11122517.712045189,8850000.0,5000000.0,1373720.1592377052,0.0,310146164.45592666,257515569.81245255,32972110.60865555,0.0,0.0
8,2029.0,1.9564214787356495,2.6876942105678423,0.0,0.0,1.0,0.0,12869682.834474772,2100000.0,4400000.0,4143350.8034555763,0.0,233247413.82210937,207557548.52383548,33497002.156597804,0.0,0.0
9,2030.0,2.325007246233939,3.741364246795055,0.0,0.0,0.0,0.0,11540434.677714737,3000000.0,4000000.0,0.0,0.0,164739879.846441,165850938.55721498,36224560.843236946,0.0,0.0
10,2031.0,3.194658073909343,6.819837467068902,0.0,0.0,0.0,0.0,9701539.545512306,4950000.0,3600000.0,0.0,0.0,108612228.4787823,126108282.16760306,37632307.016218826,0.0,0.0
11,2032.0,2.434170879306854,3.7536446633632883,0.0,0.0,0.0,0.0,8337131.116448687,5550000.0,4200000.0,0.0,0.0,167688555.58385813,164802328.3609651,38810356.945006825,0.0,0.0
12,2033.0,2.3106272238516645,3.4663762467517634,0.0,0.0,0.0,0.0,9061710.779965779,4800000.0,3100000.0,0.0,0.0,180589268.5080324,177911216.25955847,40349061.48502965,0.0,0.0
13,2034.0,2.113197437326134,3.0218229146846376,0.0,0.0,0.0,0.0,10087224.335502315,10087224.335502315,4900000.0,0.0,0.0,213245096.38067737,203674707.77780554,41508442.18555674,0.0,0.0
14,2035.0,2.1818071043166114,3.109052030980048,0.0,0.0,0.0,0.0,11457797.526266688,10950000.0,3300000.0,0.0,0.0,225054544.42321151,210284079.9411546,43003523.103679076,0.0,0.0
15,2036.0,1.94901386771306,2.5200885774805366,0.0,0.0,0.0,0.0,11753293.125640936,600000.0,4300000.0,0.0,0.0,320316089.5571629,274135963.49689436,43023162.20004873,0.0,0.0
16,2037.0,1.891698930036869,2.4013422816911136,0.0,0.0,0.0,0.0,6866209.839734942,5250000.0,2700000.0,0.0,0.0,347196941.66646147,298555469.8549733,46567258.16030955,0.0,0.0
17,2038.0,2.2475749947989723,3.518018828546934,0.0,0.0,0.0,0.0,15971316.919233257,15971316.919233257,2800000.0,0.0,0.0,217214720.63871604,213626045.19186905,49084482.1500664,0.0,0.0
18,2039.0,2.402548717786416,3.6153339949343417,0.0,0.0,0.0,0.0,13940887.406468043,6000000.0,2700000.0,0.0,0.0,214636174.11122817,216401610.72288227,50103452.69163689,0.0,0.0
