,Fiscal Year,Annual Estimate,Gross Revenues,Water Sales Revenue,Fixed Operating Expenses,Variable Operating Expenses,Net Revenues,Debt Service,Acquisition Credits,Unencumbered Carryover Funds,R&R Fund Deposit,Rate Stabilization Fund Deposit,Other Funds Deposit,Uniform Rate,Variable Uniform Rate,TBC Rate,Rate Stabilization Fund Transfers In,R&R Fund Transfers In,Other Funds Transfers In,Interest Income,CIP Fund Transfer In,CIP Fund Deposit,Energy Savings Fund Transfer In,Energy Savings Fund Deposit,Debt Service Deferred
0,2020.0,168872283.0,177428927.0,169766978.0,61849872.0,26657538.0,88921517.0,70133315.0,10231558.0,4168060.0,4500000.0,0.0,1712872.0,2.559,0.4028,0.195,1600000.0,6607280.0,0.0,1893889.0,0.0,2343772.0,0.0,0.0,0.0
1,2021.0,178053678.0,182829643.0,175384352.0,71789709.0,25938571.0,85101363.0,70093840.0,10231558.0,4233325.0,3000000.0,0.0,0.0,2.559,0.3848,0.195,0.0,0.0,0.0,3211966.0,0.0,1775965.0,0.0,0.0,0.0
2,2022.0,185115929.0,273003922.2632378,175153964.2397078,74158769.397,26794543.843,172050609.02323776,71153640.0,10231558.0,88222809.86019377,3000000.0,0.0,0.0,2.5634,0.4174,0.195,0.0,8613577.333760003,0.0,1013570.8295761764,0.0,598562.5572415866,0.0,1336022.7870633416,0.0
3,2023.0,181120663.57692,275970000.9338346,172834132.21864587,76606008.787101,27678763.789818995,171685228.3569146,62604333.0,10231558.0,92253153.11755735,4500000.0,0.0,0.0,2.877683735049751,0.4644726977989595,0.195,4000000.0,9634311.97499693,0.0,1248403.622634465,0.0,1784006.4771131878,0.0,1561421.3678696232,0.0
4,2024.0,186961880.07195836,280124016.6928749,178751265.06208482,79134007.07707533,28592162.99488302,172397846.62091655,63104152.0,10231558.0,89610925.01780112,4400000.0,0.0,0.0,2.8808409215422253,0.4656989995191114,0.195,5900000.0,10089107.581314392,0.0,1672719.0316745713,0.0,1172926.2675874778,0.0,189418.87447336604,0.0
5,2025.0,186263593.68433297,279270374.48312557,177749411.36846298,81745429.31061882,29535704.373714156,167989240.7987926,62550902.0,10231558.0,91228733.22098713,3800000.0,0.0,0.0,2.8520845001240205,0.4725781915721083,0.195,2200000.0,8010923.233580927,0.0,2281306.6600945136,0.0,1063539.930897142,0.0,1991350.8911658782,0.0
6,2026.0,214356660.09591597,304127225.69648665,204953779.88787425,85064687.87786923,30620087.21804672,188442450.60057068,86840327.0,10231558.0,92770329.92663632,3200000.0,0.0,0.0,3.238231357679732,0.469196836436996,0.195,1600000.0,3027599.658651478,0.0,3375516.2233245936,0.0,1335957.2614742655,0.0,1679511.3026026862,0.0
7,2027.0,267034328.37135088,370750590.4015063,257721138.96739954,88493481.97783892,31740254.69624226,250516853.7274251,128769033.69726971,10231558.0,106078388.84820986,2600000.0,0.0,0.0,4.120782160160787,0.49795832620779734,0.195,7800000.0,4372437.953126813,0.0,2578624.6327700857,0.0,1673058.0756858129,0.0,1198700.8024695723,21559599.302730292
8,2028.0,296312957.5136708,428989427.81582576,287506553.7556488,92035426.2831076,32897387.701218255,304056613.83149993,155248585.52934498,10231558.0,130232730.29870155,5000000.0,0.0,0.0,4.46730629721377,0.5115775549448158,0.195,5900000.0,9039393.966911849,0.0,2210749.794563511,0.0,1969900.1577865118,0.0,1277953.3961268873,41039128.773385316
9,2029.0,243050254.6191939,384681155.9238246,233631184.74397346,95694254.75045013,34092706.09535845,254894195.078016,101631735.77338532,10231558.0,145437742.78472653,4400000.0,0.0,0.0,3.7153098350776737,0.5276054565201349,0.195,1400000.0,2975091.075725285,0.0,2637137.3193993433,0.0,2804507.5155481007,0.0,837770.5246232903,0.0
10,2030.0,203178408.55372027,323384651.51707685,194429980.73217642,99473824.55721498,35327469.99650528,188583356.96335658,56145556.0,10231558.0,120663287.84021665,4000000.0,0.0,0.0,3.15294732432225,0.5651793155053365,0.195,2000000.0,6098209.500497522,0.0,2193173.4441862586,0.0,1465974.3874025699,0.0,1678250.2857518073,0.0
11,2031.0,166011263.27399302,277904370.5482896,167834105.92714453,103378120.16760306,36602981.106389955,137923269.27429658,22730162.0,0.0,101128424.70022595,3600000.0,0.0,0.0,2.551848688565748,0.5846691668089322,0.195,3300000.0,6253789.070701306,0.0,2688050.8502178486,0.0,2445216.6059454884,0.0,866798.3963974566,0.0
