,Fiscal Year,Debt Covenant Ratio,Rate Covenant Ratio,Partial Debt Covenant Failure,Partial Rate Covenant Failure,Reserve Fund Balance Initial Failure,R&R Fund Balance Initial Failure,Cap on Rate Stabilization Fund Transfers In,Rate Stabilization Funds Transferred In,Required R&R Fund Deposit,Required Reserve Fund Deposit,Necessary Use of Other Funds (Rate Stabilization Supplement),Final Net Revenues,Fixed Sales Revenue,Variable Sales Revenue,Reserve Fund Balancing Failure,Remaining Unallocated Deficit
0,2021.0,1.3481872870729164,1.9024796741488437,0.0,0.0,0.0,0.0,4233325.0,1026482.5098527463,3000000.0,0.0,0.0,104037551.88304119,152115106.99999997,24227882.802702263,0.0,0.0
1,2022.0,2.132392124585276,2.8040594153492027,0.0,0.0,0.0,0.0,0.0,0.0,3200000.0,0.0,0.0,168372330.6471724,158321385.157,25882805.03648,0.0,0.0
2,2023.0,2.1988394499793427,3.0487091277421756,0.0,0.0,0.0,0.0,8094521.434397526,6000000.0,3200000.0,0.0,0.0,158617539.24279985,149441899.78710103,28627474.06653712,0.0,0.0
3,2024.0,2.1749162189807594,3.034907415685076,0.0,0.0,0.0,0.0,8067610.944433692,4050000.0,3900000.0,0.0,0.0,158370885.8695726,152469717.07707536,29121390.263478752,0.0,0.0
4,2025.0,2.1726758659316587,3.1236216252453644,0.0,0.0,0.0,0.0,8134576.812151563,7350000.0,3200000.0,0.0,0.0,160917576.03881815,154527889.31061885,30994042.700899757,0.0,0.0
5,2026.0,2.0412546960543865,2.727501885648697,0.0,0.0,0.0,0.0,8504942.876073074,8504942.876073074,3400000.0,0.0,0.0,200863349.4344541,182136572.87786925,30609606.206224136,0.0,0.0
6,2027.0,1.8783786307738792,2.3527144497614634,0.0,0.0,0.0,0.0,9359493.673340496,1950000.0,4300000.0,0.0,0.0,267845495.8626554,228241302.95700523,33900952.010832064,0.0,0.0
7,2028.0,1.8375354791358112,2.23316024434731,0.0,0.0,0.0,0.0,11347291.267943824,6300000.0,3400000.0,0.0,0.0,306248731.42869,256795128.11242306,32909400.494954374,0.0,0.0
8,2029.0,1.9786974866496905,2.634213735766161,0.0,0.0,1.0,0.0,12804326.490658144,450000.0,4400000.0,4225818.863169149,0.0,227797351.3471537,207530760.9419684,34651183.78580198,0.0,0.0
9,2030.0,2.3388504649101542,3.832603714339838,0.0,0.0,0.0,0.0,11801951.140220694,4050000.0,4600000.0,0.0,0.0,169311401.71237102,165850938.55721498,36942658.7024731,0.0,0.0
10,2031.0,3.209607963180103,7.17551500598344,0.0,0.0,0.0,0.0,9878115.661487529,1350000.0,3500000.0,0.0,0.0,116131233.25311393,126108282.16760306,36998129.54474472,0.0,0.0
11,2032.0,2.4969270201688345,3.7341175283978663,0.0,0.0,0.0,0.0,8127630.542170854,8127630.542170854,2600000.0,0.0,0.0,166753771.3718192,164802328.3609651,37902165.60245088,0.0,0.0
12,2033.0,2.329283637354631,3.462999901218122,0.0,0.0,0.0,0.0,8935928.082377538,3000000.0,3100000.0,0.0,0.0,181030646.17415246,177911216.25955847,40456686.447608724,0.0,0.0
13,2034.0,2.208034998744461,3.0839986657024454,0.0,0.0,0.0,0.0,10024700.3030954,2400000.0,4099999.9999999995,0.0,0.0,219898285.1541619,203674707.77780554,40280338.35022046,0.0,0.0
14,2035.0,2.1756868926815387,3.033168944441764,0.0,0.0,0.0,0.0,10878006.236113274,10878006.236113274,3500000.0,0.0,0.0,221238722.6841644,210284079.9411546,42900842.08594611,0.0,0.0
15,2036.0,1.9142581806496393,2.4592352530536727,0.0,0.0,0.0,0.0,11881665.369513595,3600000.0,3800000.0,0.0,0.0,312216582.1261821,274135963.49689436,44313277.258167066,0.0,0.0
16,2037.0,1.8875692308559453,2.415092120063773,0.0,0.0,0.0,0.0,14229201.616908018,14100000.0,3200000.0,0.0,0.0,349882121.8341012,298555469.8549733,46273566.073905796,0.0,0.0
17,2038.0,2.2617515062200204,3.541566836921095,0.0,0.0,0.0,0.0,16069399.770625869,13650000.0,4300000.0,0.0,0.0,219990613.2432332,213626045.19186905,48946845.2961024,0.0,0.0
18,2039.0,2.3662408406398785,3.6150490770845476,0.0,0.0,0.0,0.0,13904448.884224031,7800000.0,3300000.0,0.0,0.0,213972905.3279419,216401610.72288227,51282149.182008356,0.0,0.0
