,Fiscal Year,Debt Covenant Ratio,Rate Covenant Ratio,Partial Debt Covenant Failure,Partial Rate Covenant Failure,Reserve Fund Balance Initial Failure,R&R Fund Balance Initial Failure,Cap on Rate Stabilization Fund Transfers In,Rate Stabilization Funds Transferred In,Required R&R Fund Deposit,Required Reserve Fund Deposit,Necessary Use of Other Funds (Rate Stabilization Supplement),Final Net Revenues,Fixed Sales Revenue,Variable Sales Revenue,Reserve Fund Balancing Failure,Remaining Unallocated Deficit
0,2021.0,1.3437926745547837,1.9085912247681693,0.0,0.0,0.0,0.0,4233325.0,916013.9438961584,3000000.0,0.0,0.0,104465933.9343041,152115106.99999997,24227882.802702263,0.0,0.0
1,2022.0,2.137344497422044,2.7902731215435534,0.0,0.0,0.0,0.0,0.0,0.0,2900000.0,0.0,0.0,167391385.66079098,158321385.157,25882805.03648,0.0,0.0
2,2023.0,2.1984859722239865,3.0130608719366982,0.0,0.0,0.0,0.0,8112059.185727055,300000.0,3000000.0,0.0,0.0,156328619.22231677,149441899.78710103,29287431.002475664,0.0,0.0
3,2024.0,2.190900011753933,3.0290765470088705,0.0,0.0,0.0,0.0,8082306.71428091,8082306.71428091,2900000.0,0.0,0.0,158063011.55251646,152469717.07707536,28894259.90090793,0.0,0.0
4,2025.0,2.1894407787416488,3.0801371023971034,0.0,0.0,0.0,0.0,8160270.157358329,8160270.157358329,3100000.0,0.0,0.0,159165862.7627842,154527889.31061885,31089398.670069586,0.0,0.0
5,2026.0,2.068350419321544,2.7219544293203652,0.0,0.0,0.0,0.0,8556100.33596095,8556100.33596095,4099999.9999999995,0.0,0.0,201564051.40771213,182136572.87786925,30242159.65439126,0.0,0.0
6,2027.0,1.8670922391539961,2.332451492810416,0.0,0.0,0.0,0.0,9340075.786852932,3600000.0,4200000.0,0.0,0.0,267877395.13915133,228983880.01438862,33169846.125020258,0.0,0.0
7,2028.0,1.8200395177574689,2.2458194395500928,0.0,0.0,1.0,0.0,10793732.993814006,2700000.0,4600000.0,1444956.1847459674,0.0,310868421.6754368,257312513.63673365,32506422.052899618,0.0,0.0
8,2029.0,1.9901139416346787,2.687002175587141,0.0,0.0,1.0,0.0,12690012.431381006,2700000.0,2700000.0,3254251.6533186883,0.0,228838230.04204574,206270798.36027434,35129719.35194234,0.0,0.0
9,2030.0,2.4270284546279255,3.7858536921849724,0.0,0.0,0.0,0.0,11915747.98137922,6900000.0,3400000.0,0.0,0.0,166787775.6760057,165850938.55721498,36605150.07287409,0.0,0.0
10,2031.0,3.1653889935036337,6.859084384587811,0.0,0.0,0.0,0.0,9833353.467232302,1350000.0,2600000.0,0.0,0.0,109506220.58035153,126108282.16760306,38238462.94239723,0.0,0.0
11,2032.0,2.3861133335517875,3.670764030671989,0.0,0.0,0.0,0.0,8353591.845092917,2550000.0,2700000.0,0.0,0.0,163065323.8715601,164802328.3609651,38947283.05038461,0.0,0.0
12,2033.0,2.3600471872661473,3.489601364803215,0.0,0.0,0.0,0.0,8994210.702177892,3900000.0,2900000.0,0.0,0.0,182912076.62689224,177911216.25955847,40497683.34917224,0.0,0.0
13,2034.0,2.1974849935930703,3.0834038302475757,0.0,0.0,0.0,0.0,10086191.357409967,10086191.357409967,2900000.0,0.0,0.0,219646168.7239901,203674707.77780554,40655870.73999362,0.0,0.0
14,2035.0,2.171649634296006,3.084603324287998,0.0,0.0,0.0,0.0,11160244.29131219,11160244.29131219,3600000.0,0.0,0.0,225126386.22575605,210284079.9411546,43347691.88150365,0.0,0.0
15,2036.0,1.9341671668431342,2.491885979302029,0.0,0.0,0.0,0.0,11830813.865900783,11830813.865900783,4600000.0,0.0,0.0,318174010.6187942,274135963.49689436,43979803.79593357,0.0,0.0
16,2037.0,1.8643973213906757,2.3847771702465543,0.0,0.0,0.0,0.0,14424447.830659287,14424447.830659287,2800000.0,0.0,0.0,345448030.1124878,298555469.8549733,45859952.41188194,0.0,0.0
17,2038.0,2.207065413620886,3.518192332787932,0.0,0.0,0.0,0.0,16114261.805139981,5700000.0,3500000.0,0.0,0.0,217253841.1666667,213626045.19186905,48579046.622487985,0.0,0.0
18,2039.0,2.3709204727124953,3.7688732813586743,0.0,0.0,0.0,0.0,13641951.366941879,3750000.0,4300000.0,0.0,0.0,225233662.05976027,216401610.72288227,50723840.742367074,0.0,0.0
