,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,10.859444957255224,5.2008580565009215,0.195,3503132.531522269,915497552.2769078,169977266.40926716,10231558.0,127993134.60766226,73044308.95178483,186297767.1099113,474699325.490224,115299838.32219875,0.0,256381139.15379855,1080701484.3664067,22467233.122028492,116195467.5278965,34662206.84402599,3616090.0803735694,666281.8729728203,1858384.8151039572,3295638.5611504926,793989256.6229763,18667525.29732746,4535531.803354185,1371.898166500598
11,2030.0,12.236066080744887,7.152876382178389,0.195,8728530.76124172,1033651123.4190786,72347129.10961252,10231558.0,151087410.52308756,103016067.31416559,240462649.78584376,529825640.1563415,53063849.53104591,0.0,457156744.1376218,1522520364.5474675,30512710.433017507,126674901.5332608,38652317.8937815,4822280.48554246,982769.1718337989,6917540.723229012,4716564.372537105,865597540.429323,20835364.6396637,2135780.3395822872,49047.32711926486
12,2031.0,15.314922318233558,10.261153976822207,0.195,6441312.8958446095,1248315470.1823378,22730162.0,0.0,178345243.25430688,145216124.47373885,271145284.310802,643516088.1839591,112313713.75933045,0.0,593259576.9276503,2115512110.623493,34262373.42881464,156713225.6846699,40209729.394181445,5403850.676824571,3946875.9362941436,3351032.627372981,2782939.42802891,1070856034.3327217,25306235.358572595,4442877.370268965,26146.65198974721
13,2032.0,20.560754568045773,14.783980516959069,0.195,9420217.098371923,1691710065.587803,57391070.82783113,0.0,210517260.59419098,204633553.46604276,327529427.30116653,872198560.0433376,226781059.07722473,0.0,703609432.3125057,2841999616.251492,41731308.37966135,215071851.817066,44460558.0730572,9410847.378037889,5278827.373631798,8457109.59168969,475979.72194013576,1469633397.737838,34299161.1944831,8932062.24564861,13909.364544522872
14,2033.0,27.853115206954598,20.372232537305933,0.195,22010206.052757066,2256086349.599054,66333727.82783113,0.0,248489417.43894038,288292939.39307314,444664714.5874586,1175855871.1451697,299162884.2119309,0.0,925447380.2187295,3791183297.5522084,58792089.9639568,282955458.8866012,59939571.835566245,18674102.179992475,3424193.046747689,14964610.404408254,8326341.685400186,1933497056.628718,46240468.52804201,11831237.805078097,66673.56585068339
15,2034.0,37.343311107319884,29.547189510957896,0.195,12451885.236970073,2983210704.421295,87793502.82783112,0.0,293307393.26586264,406084856.2159021,591372346.9838742,1553196970.9425488,374776512.3894837,0.0,1259649673.6141949,5077341745.149365,78063242.0451404,379258756.6265894,79174636.70434918,22136631.3077894,3032296.9774477333,14042386.277327102,1106705.1411166375,2591558729.856693,61079386.86632814,14767719.698462196,29653.621267125814
16,2035.0,51.5895684553913,41.657845899550146,0.195,24648434.589568973,4132851067.865931,89957135.82783112,0.0,346205388.1160112,571935173.129515,782763568.9832187,2131285018.8464582,573061698.6724632,0.0,1775099228.5951455,6903305445.956858,109532359.28408061,523224643.9118433,108642831.68038185,41894106.73545912,12682131.274268424,22400119.03190264,9019877.589167325,3575309389.4703536,83812668.0800406,22541540.04724417,5919.7451715819825
17,2036.0,67.61743115875582,55.92787598088859,0.195,53176807.885904446,5412617005.760613,149216570.82783112,0.0,408640110.06714094,805451430.97018,1086204435.5132828,2766869006.3947783,624608012.8614695,0.0,2383568591.336247,9336474077.091448,140589308.8691068,677862433.2334523,141041897.76837593,40461181.36475918,8621618.562288607,40648407.40024684,14372709.736120725,4631983509.3951025,108806974.0101822,24638287.019408375,75610.70011151722
18,2037.0,96.04284563087796,83.49456903333603,0.195,22143401.644292068,7776593655.874518,168892077.82783112,0.0,482330890.14599925,1134240930.3855538,1417985280.355174,4052330931.311044,1281051824.8039608,0.0,3255281778.6482534,12739819750.168291,189451367.6646228,1000496331.1273648,206568667.9118668,74357553.09001406,9055588.995436382,18153699.75058599,23315073.713359393,6836612090.872769,159357694.67392963,50405507.081662565,28213.36627907383
19,2038.0,124.8616164247355,108.07261061015915,0.195,110858132.16715004,10135828599.237083,79062101.82783112,0.0,569307029.3667554,1597174586.1637037,2044718333.878047,5283299968.140526,1207527897.5941172,0.0,4665882409.884386,17469688043.862923,273494254.0232887,1264281626.7431335,269317648.31074876,89002361.44714546,27448299.476265464,72101792.88512076,12314595.681104455,8639115193.87679,207765485.46130967,47956194.27884913,470225.0239147933
20,2039.0,168.78514188714377,155.02484929294786,0.195,70575540.05336651,13411086301.410418,76775397.82783112,0.0,671963681.7410827,2248982414.6776505,2658409731.7388744,6906980303.684792,1609295457.7436142,0.0,6329762915.4188595,23930737289.204033,357771668.72411335,1705774783.483516,352085193.6354738,98666395.65310434,16632123.374367753,25246179.4525758,20643857.504271165,11655935305.558588,271616626.8279935,63570024.164113894,284567.33882965933
