,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,3.5920250874499895,0.5137702396190955,0.195,5684780.165317038,263552849.69164425,102854492.52122854,10231558.0,65157258.81023089,30268515.931979973,40325030.56092287,21263224.019287568,5000000.0,4837252.0,40991380.97358105,379750397.98056227,600194.2549745021,6007711.199649279,12747808.696960974,3000000.0,2715748.0,2520295.5442004125,1107943.2093934312,240308447.98597115,2534643.5943666976,185194.25497450214,143262.0
11,2030.0,3.8078136801692146,0.529134924577397,0.195,3857382.363002561,272326911.4964573,105421139.87665771,10231558.0,67307448.3509685,31267376.957735315,41569483.16937719,21221382.66689916,5000000.0,5148861.0,43866721.066071324,419669432.83699036,6007711.199649279,6156419.555104665,13690660.521929532,3000000.0,2121309.0,1843528.475143379,1083626.054826197,246256782.2041866,2623648.3649645727,345730.68991979724,269483.0
12,2031.0,2.6631313020682277,0.5622365531875341,0.195,3519745.434197399,196557499.78989953,35424058.56770113,0.0,69528594.14655046,32299200.397340573,42696593.60035319,23311629.11682572,5000000.0,3000000.0,46830382.38543473,460261934.5058788,6156419.5551046645,4290264.292872622,14093923.681627152,3000000.0,2654958.0,2356017.716867075,1103367.8137208507,171610571.71490484,2819805.7412067433,185000.0,0.0
13,2032.0,2.8211981464835807,0.5676314879801773,0.195,5803976.6332660215,225148115.6823813,47177258.0,0.0,71823037.75338662,33365074.010452807,44576316.51184316,14586476.384949606,3000000.0,11895854.0,58943838.00860411,518668626.97054577,4290264.292872622,4673078.225462211,11124094.369475437,6781464.804788967,9854498.0,1401443.7931679836,688685.6517136475,186923129.01848844,2224818.873895087,408400.87968660076,1024036.0
14,2033.0,3.031555853103755,0.5954324520632844,0.195,8662750.156362515,241008476.21767595,56119915.0,0.0,74193197.99924837,34466121.45279775,47356848.61717352,14586476.384949606,1400000.0,1544499.0577556826,52098734.285137504,571597249.5259421,4673078.225462211,5037920.481527276,11948615.449610688,17549722.665804245,16835401.0,1872022.9459055925,1230827.3456367562,201516819.26109102,2389723.089922138,1429775.3331608495,1286911.0
15,2034.0,3.492057154764259,0.6019574867914582,0.195,8547401.659807064,270464281.1636923,77579690.0,0.0,76641573.53322357,35603503.46074007,50084374.95824542,14586476.384949606,5000000.0,5129281.216487455,48935447.48359935,621161507.8075492,5037920.481527277,5638535.324892565,13556888.208184615,20765057.13436396,19262686.0,570425.8911525323,1337232.4374881636,225541412.99570256,2711377.641636923,973957.2268727918,673483.0
16,2035.0,3.68762331739783,0.6480196268812043,0.195,7515559.187599782,273412445.6729683,79743323.0,0.0,79170745.45981994,36778419.07494449,52466003.48683645,14586476.384949606,5000000.0,5102640.316659734,55959452.96663072,676107296.288163,5638535.324892565,5892493.533765885,13670622.283648416,10683011.637807287,10664673.0,2136844.9265529877,1015916.2417353613,235699741.35063538,2915456.729168226,185000.0,0.0
17,2036.0,4.032194498851121,0.6432934156260972,0.195,8301715.842349517,293842884.01777875,109364978.26918733,0.0,81783380.059994,37992106.90441766,55086217.60522152,16684455.813725295,4500000.0,2507320.0,47820454.6157255,726463024.1540513,3150000.0,6696964.168454278,15525989.183281371,5500000.0,3743321.0,2067178.793219347,302288.11027290265,267878566.7381711,3121503.3424900295,185000.0,0.0
18,2037.0,4.438980729982404,0.6697283635466993,0.195,9638515.333285794,312281338.5404738,117537153.60711151,0.0,84482231.60197379,39245846.432263434,58107072.48727411,19998634.250004783,4750000.0,1562563.0,53735882.27133518,779418690.589842,6696964.168454278,7095224.627789919,19710311.46891384,5250000.0,1183619.0,1177879.9524300538,1515847.806252614,283808985.11159676,3330215.4624054395,185000.0,0.0
19,2038.0,4.448658885105292,0.6594728341538733,0.195,9324117.868755128,327045888.1361467,124912535.41618954,0.0,87270145.24483891,40540959.36452813,61020848.340912,19892402.916550104,4000000.0,4242613.0,59771457.09125902,837680773.4102656,7095224.627789919,7365791.0193311535,21744726.90412073,3000000.0,1100000.0,2446264.1572467308,1110803.0813189545,294631640.7732461,3537926.0299892104,185000.0,0.0
20,2039.0,3.835513139372929,0.6844608486241186,0.195,11272693.028283335,290108431.2990437,81276229.70751162,0.0,90150060.03791858,41878811.02355755,64534301.10499473,20745000.046468697,5000000.0,4300563.0,62236201.097576834,898017184.9526265,7365791.0193311535,6382129.43247915,23787148.869765144,3000000.0,1125000.0,2145094.010595232,1248321.9223368692,255285177.29916596,3750166.037778551,185000.0,0.0
