,Fiscal Year,Debt Covenant Ratio,Rate Covenant Ratio,Partial Debt Covenant Failure,Partial Rate Covenant Failure,Reserve Fund Balance Initial Failure,R&R Fund Balance Initial Failure,Cap on Rate Stabilization Fund Transfers In,Rate Stabilization Funds Transferred In,Required R&R Fund Deposit,Required Reserve Fund Deposit,Necessary Use of Other Funds (Rate Stabilization Supplement),Final Net Revenues,Fixed Sales Revenue,Variable Sales Revenue,Reserve Fund Balancing Failure,Remaining Unallocated Deficit
0,2021.0,0.9775866480073863,2.3806167981907445,0.0,0.0,1.0,1.0,4233325.0,2633954.961775617,69363736.88247158,21590063.8567994,0.0,137552018.95369434,152115106.99999997,24045299.753371693,0.0,0.0
1,2022.0,1.5148210987943604,2.2296604356595333,0.0,0.0,1.0,0.0,0.0,0.0,3100000.0,23091055.647296727,0.0,74453795.3817486,148594575.61115262,26878161.07698,0.0,0.0
2,2023.0,1.756846236827126,2.901556365298705,0.0,0.0,0.0,0.0,6175669.910125168,6175669.910125168,2600000.0,0.0,0.0,92286121.45909387,159095985.1508457,43280990.76954638,0.0,0.0
3,2024.0,1.7906722550248517,2.9698318802869466,0.0,0.0,1.0,1.0,7265597.192530394,7265597.192530394,8603535.61070989,12834775.567252763,0.0,120100019.7714151,185440436.02266243,61860568.24825234,0.0,0.0
4,2025.0,1.8999661723586792,3.1098803629263703,0.0,0.0,1.0,1.0,8836880.104450122,8836880.104450122,9175065.92884916,12650509.061235107,0.0,151428168.4456253,218378376.80744562,88161442.5460093,0.0,0.0
5,2026.0,1.9160136869006696,3.0673689659966774,0.0,0.0,1.0,1.0,11057128.896893552,11057128.896893552,9999006.972470433,17782904.08140087,0.0,186014303.51478052,259942507.93529716,118787015.60415046,0.0,0.0
6,2027.0,2.030021802930703,3.1826871931028085,0.0,0.0,1.0,1.0,13743550.064257042,13743550.064257042,11163249.320724487,21880372.2283199,0.0,242500004.1062017,310006900.35597956,176942284.10669369,0.0,0.0
7,2028.0,2.022593496396102,3.1061555841653896,0.0,0.0,1.0,1.0,17945148.81226565,17945148.81226565,11315805.691774607,31680695.972200274,0.0,303037413.1437174,374277321.6388082,238371790.4325802,0.0,0.0
8,2029.0,2.1791830103301857,3.2746551701800297,0.0,0.0,1.0,1.0,22467233.122028492,22467233.122028492,14071717.271184146,38224589.31873858,0.0,408956540.3719507,450788111.9226974,342937894.7002788,0.0,0.0
9,2030.0,3.126109377434825,6.141361752403915,0.0,0.0,1.0,1.0,30512710.433017507,30512710.433017507,5365170.404667854,53164449.772278845,0.0,258012124.50009096,401979598.8608497,463451216.56847334,0.0,0.0
10,2031.0,7.375384715435052,23.673102580115973,0.0,0.0,1.0,1.0,34262373.42881464,34262373.42881464,12220601.812631786,29916842.687537342,0.0,297630806.9028103,399754515.68178624,671007918.6509355,0.0,0.0
11,2032.0,6.577603478460007,13.650894252673785,0.0,0.0,1.0,1.0,41731308.37966135,41731308.37966135,11082702.885272503,55376837.233799696,0.0,512294154.60763204,502427521.8488948,967200025.8889433,0.0,0.0
12,2033.0,6.760982715984752,15.120452361780014,0.0,0.0,1.0,1.0,58792089.9639568,58792089.9639568,14898732.791376233,114965875.20272833,0.0,675466544.2988353,591643852.7134731,1341660153.9152448,0.0,0.0
13,2034.0,7.4751762947586045,15.039107044494692,0.0,0.0,1.0,1.0,78063242.0451404,78063242.0451404,7213748.192002773,145465312.09644687,0.0,875671172.251441,707849459.2318207,1883609820.624872,0.0,0.0
14,2035.0,8.657878923826715,20.335945607033242,0.0,0.0,1.0,1.0,109532359.28408061,109532359.28408061,11138869.110414982,188938072.57559037,0.0,1237991074.1754007,821840197.6567816,2753445791.813572,0.0,0.0
15,2036.0,6.686023418269362,15.352536332382071,0.0,0.0,1.0,1.0,140589308.8691068,140589308.8691068,35880724.303874254,298245998.780236,0.0,1508089256.0445213,1013087513.3616307,3618840421.033472,0.0,0.0
16,2037.0,8.15521813462093,21.62519387561557,0.0,0.0,1.0,1.0,189451367.6646228,189451367.6646228,71410191.69012451,329564976.13015723,0.0,2566119491.5691185,1188546366.3291008,5647784924.543669,0.0,0.0
17,2038.0,13.739391940672029,51.57840284370716,0.0,0.0,1.0,1.0,273494254.0232887,273494254.0232887,25533016.79376602,616104616.9550774,0.0,2659911657.390896,1282585172.4568274,7356372071.419962,0.0,0.0
18,2039.0,17.058029436874378,72.70406744820009,0.0,0.0,1.0,1.0,357771668.72411335,357771668.72411335,31918932.519025803,606579798.0394754,0.0,3537165368.1589813,1497316076.02698,10158246452.882303,0.0,0.0
