,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,58.85117324348259,6.909335814990787,0.195,9923499.564622283,7293894910.978094,60592607.0,10231558.0,2331146300.471279,28036378.26031804,299365937.39318895,4404151756.374874,1671794720.662353,0.0,0.0,2598661933.114805,0.0,2647843708.691924,139123273.52255934,57747424.355043955,4936902.133683457,35257817.47282843,4434582.955361502,5598146831.480809,1601868995.3930955,608245714.3159312,183985.7856717563
11,2030.0,98.1957674393331,10.058273839942132,0.195,18193237.995380122,12107140503.582586,56145556.0,10231558.0,3969025212.7561994,41937068.477918275,482972432.8062837,7314787075.489968,2901858120.8533516,0.0,0.0,4379811853.134214,0.0,4423814658.4432955,231067678.71693918,111689368.24067774,20022227.005870294,65907042.92983417,2218924.855872649,9352955362.103704,2660519271.882273,1056177535.2378318,719683.2016837172
12,2031.0,167.12424647897592,15.766996336879167,0.195,32639636.09963966,20382773327.971718,22730162.0,0.0,6757587535.308938,62713157.666127294,801727993.4609313,12325458142.51955,4994929515.485253,0.0,0.0,7417395957.448449,0.0,7451973329.955585,389350362.86398256,190597280.9014473,32811858.49793973,108909548.28809981,29422671.10153799,15755174955.541206,4482990220.293599,1818545705.5820842,1800241.8391154925
13,2032.0,279.02112315041126,22.79442647467526,0.195,36533287.17505987,34384311711.881355,57391070.82783113,0.0,11505239982.895992,93765276.31631427,1349606870.320734,20791024779.059025,8469766636.5394745,21851649.228542045,0.0,12547341237.815159,0.0,12571295940.550823,656770153.9722173,348698428.5009062,81836237.4390805,167599851.20018423,45924252.54557827,26578593104.337326,7562068661.193838,3073776184.890149,1117965.4493146439
14,2033.0,469.88554671856787,34.02387525202521,0.195,53918473.94960457,58034629937.27539,66333727.82783113,0.0,19588331252.10791,140176035.5275578,2276496077.7811537,35093054239.8722,14306529460.813175,30520244.761697173,0.0,21239284823.267994,0.0,21247536361.124294,1108558663.2406185,574859030.4179201,123892477.75532083,308269494.9504328,24584778.813548584,44922148526.493965,12763973325.653633,5196784800.473441,4344165.784184609
15,2034.0,787.5817582214564,50.89046780757382,0.195,119062558.4976128,98177847216.47305,87793502.82783112,0.0,33350156741.16966,209541948.84346148,3842729903.1629887,59367064722.15536,24216575383.54995,0.0,0.0,35919608205.21177,0.0,35893098436.38587,1875353266.7480774,972231087.3832908,207250808.03922823,475808183.1370906,241974940.34610495,75886214365.32872,21592866364.8486,8814927722.79429,6924859.27842394
16,2035.0,1373.9823960334315,78.67620029545449,0.195,222980357.2473543,166761627556.14807,89957135.82783112,0.0,56780281984.55993,313216829.6668676,6500947592.023586,100844819168.35544,41480254446.20008,110102878.92230558,0.0,61020282257.678215,0.0,60928668154.138596,3185598984.0005755,1524591688.5706904,217745051.4553505,836073579.247053,664495994.8147666,128817131258.07536,36679069684.18776,15068580655.621592,21514433.525090385
17,2036.0,2240.8235098921396,112.7418998136936,0.195,167335640.32284674,280612072060.8063,149216570.82783112,0.0,96671121274.54294,468170183.55405885,11041085568.93349,169687589333.2395,68846770164.88406,84781946.74280584,0.0,103135374228.66559,0.0,102994879704.37436,5360281436.719542,2780838943.3460293,608708321.1483701,932634821.6527766,135225410.38480988,217754717766.41608,61718420093.6004,25037294136.874153,27325570.557056826
18,2037.0,3872.8623268529304,175.1197164450239,0.195,534828206.5676086,476862574709.5226,168892077.82783112,0.0,164587064647.83575,699764777.0582204,18580638042.657265,288352624399.0109,118667935065.77142,260679357.88499975,0.0,175338777131.65933,0.0,175041605441.7111,9108805339.67612,5050688064.843057,1310307184.6748278,1525388312.2476666,158527876.5816888,370077964067.19147,104879021958.40904,43098937581.15622,32094692.852100793
19,2038.0,6271.891850592261,249.9883008252443,0.195,513742904.3470633,807327977160.937,79062101.82783112,0.0,280217004914.4117,1045908015.6189408,31570846273.984314,488149409189.2535,199800484790.24255,251394187.77238178,0.0,296874902742.9077,0.0,296427115479.13855,15420209731.921785,6805148655.117035,501568704.0218194,2057333396.851454,2247654527.2339544,626714677998.9993,177548696537.9592,72582046540.65729,2462780.334091738
20,2039.0,10560.960196941032,364.28915676035734,0.195,569798063.3068681,1365552827177.442,76775397.82783112,0.0,477082165316.6396,1563256628.0732765,53443392422.78882,825780791709.1476,337634582519.894,277932786.42243767,0.0,502855679111.7479,0.0,502240809254.58813,26085687621.534466,11517474662.653635,860675339.6992747,2878919911.459984,2686515058.6084337,1061851870538.8064,300351286786.4613,122875079558.99324,172414553.06503558
