,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,15.144851045469734,6.978744915832913,0.195,5337741.094782421,1305623067.1986341,60592607.0,10231558.0,10377916.402970748,220737869.21620542,41063617.9733358,145771115.89278615,23501509.641516283,0.0,770001925.2785909,2850412817.001653,29221791.59681143,185268254.912708,62791944.52588593,14990337.395346893,4866895.034035498,8229093.189979913,3677538.1977331713,1095879120.016174,7042692.867672913,492476.0273115667,336424.7174038944
11,2030.0,20.62756800340362,10.014521408700743,0.195,7561503.31535197,1694556046.3500843,56145556.0,10231558.0,13429926.963741567,319943271.74336684,48767956.29156782,191610801.1348248,45505717.60277185,0.0,972184623.300823,3846459211.844467,41872904.23833367,244472517.35566062,82537714.83966458,24632275.825639408,5030364.44680715,8435649.77542009,309479.4471293915,1446077890.214334,7763397.349331781,1067806.9798518694,363237.5980493247
12,2031.0,27.462704772178363,14.782364911022254,0.195,3254480.724270595,2262542498.6870594,22730162.0,0.0,17377408.779530127,463617971.93705314,62942722.52545732,254570081.6570438,62817900.00368339,0.0,1319046310.5777214,5195242657.906219,55744975.30258244,327116508.39810485,109657872.53159392,35216574.90439868,8157317.875968818,11365063.445569329,4623288.481011412,1934924855.5019963,8380945.85832029,1508745.1140289481,896924.8475838973
13,2032.0,37.6560072177605,21.5455279348672,0.195,7865649.629942487,3118111322.4231343,57391070.82783113,0.0,22483096.448594343,671695545.8382726,84232952.79663056,350271582.17956746,95361571.6645118,0.0,1744192744.1946757,7001261450.672524,72792232.75779746,454797553.06444454,150881974.26841635,49844443.78532347,8766768.820802959,6312626.38038585,5087315.57120927,2690170220.8648915,9847717.810348753,1987194.0358807584,531613.2078686513
14,2033.0,52.260311109128374,30.329006603548642,0.195,9321488.860412324,4263456378.2519727,66333727.82783113,0.0,29086811.877952687,973044890.5889503,115980650.88319984,482139352.7463854,131458346.36831427,0.0,2336535022.0376573,9404780800.113403,102860910.35396598,616459181.2917918,207684953.94975427,75568310.62391701,18941693.326872718,23907960.069530208,7212844.630792717,3646413927.9459543,13555117.03680415,4563985.673485553,868097.212324057
15,2034.0,72.45347258776317,44.056290444857865,0.195,32511355.308392547,5773154481.844681,87793502.82783112,0.0,37628081.9866153,1409475524.986743,159600229.1436321,657866025.1922276,174264705.34320867,0.0,3102010928.750013,12617004950.525883,137612980.2473792,835767735.6399436,283380467.42893654,79354800.26600665,4289039.510091844,16459681.46529309,22177629.338269975,4943644614.683462,18495588.288368866,5262658.957827564,363290.211310964
16,2035.0,102.92125123261471,66.2360569146823,0.195,18935406.43708572,8282057512.136991,89957135.82783112,0.0,48675392.52710325,2041538285.2308283,214809093.37311387,939269575.8209397,280538703.6097915,0.0,4399506286.475043,17203976917.66407,196411775.22174445,1203058563.3949172,404597047.4917628,156658731.52873898,35814690.467914864,38688941.63210402,40234622.1600893,7116204340.57811,26407114.368155416,8649456.096264962,762244.7762955094
17,2036.0,137.6378351158555,92.48800442232427,0.195,31979792.962727137,11175255923.358849,149216570.82783112,0.0,62964025.08705465,2956926210.36726,308411944.87039053,1261150723.9960988,320354103.0233941,0.0,5804567564.921902,23180977721.233967,268577898.09085226,1616099828.4169726,543249640.4719014,164154074.94240496,26159267.517867725,29430022.0905681,56668181.53501093,9559382197.766905,35456648.720831,11960922.21967499,2954320.010237158
18,2037.0,196.262908003626,136.79425225730844,0.195,38274661.314163975,15989906057.485418,168892077.82783112,0.0,81444995.60789287,4282641164.9423313,415999057.03649706,1808632499.2666242,545663454.6216419,0.0,8184599129.838641,31750402503.73831,374537441.2837707,2342040707.519463,779081307.4737839,263680958.58833724,28632546.133253686,52019888.35244017,26951046.038607128,13853390645.946209,50848836.67859964,20699410.642333,5358343.898930411
19,2038.0,260.92057583702945,190.23627089114544,0.195,100303586.27020311,21922031918.50089,79062101.82783112,0.0,105348351.64697164,6202614208.635296,597607413.0027936,2479403872.932331,665792987.0446348,0.0,11147656394.214365,43294600404.07043,520355036.3616063,3171542061.0356946,1068020845.507832,354869690.2248174,68074627.62147567,102548931.65913574,28740006.962787878,18759969022.106216,69707252.65975541,21433889.47404799,2715438.4489131034
20,2039.0,365.6869005564458,274.2185121199984,0.195,120561215.72974873,29780750164.80267,76775397.82783112,0.0,136265041.29196155,8983224381.12082,818344479.5033556,3383009449.294824,897576939.5136337,0.0,14615815754.530228,58411963352.341644,736322219.4107062,4304141241.208399,1457255371.6808102,527283134.00049543,140645486.01056358,105357253.77870911,46922432.343988925,25459399496.49326,95111690.76034209,34166211.37473283,8931265.51242371
