,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
0,1.0342613386524124,3.7262757154154356,7.917653345410788,9.432459266179192,11.094424232260755,12.064315326331608,12.823216159327698,13.219557280261862,13.275567023775848,17.281968939501052,49.02187040866065,51.92991062831969,51.51070499320833,54.15713630459838,56.58489092644942,60.21766775408687,61.177633628626026,57.096615481311304,58.07886377727507
