,Fiscal Year,Annual Estimate,Gross Revenues,Water Sales Revenue,Fixed Operating Expenses,Variable Operating Expenses,Net Revenues,Debt Service,Acquisition Credits,Unencumbered Carryover Funds,R&R Fund Deposit,Rate Stabilization Fund Deposit,Other Funds Deposit,Uniform Rate,Variable Uniform Rate,TBC Rate,Rate Stabilization Fund Transfers In,R&R Fund Transfers In,Other Funds Transfers In,Interest Income,CIP Fund Transfer In,CIP Fund Deposit,Energy Savings Fund Transfer In,Energy Savings Fund Deposit,Debt Service Deferred
0,2020.0,168872283.0,177428927.0,169766978.0,61849872.0,26657538.0,88921517.0,70133315.0,10231558.0,4168060.0,4500000.0,0.0,1712872.0,2.559,0.4028,0.195,1600000.0,6607280.0,0.0,1893889.0,0.0,2343772.0,0.0,0.0,0.0
1,2021.0,178053678.0,182829643.0,175384352.0,71789709.0,25938571.0,85101363.0,70093840.0,10231558.0,4233325.0,3000000.0,0.0,0.0,2.559,0.3848,0.195,0.0,0.0,0.0,3211966.0,0.0,1775965.0,0.0,0.0,0.0
2,2022.0,185115929.0,213379131.22926316,178333669.43174502,128408967.57160081,31454009.817996196,53516153.83966615,8693183.935756534,10231558.0,26155688.137898054,2800000.0,0.0,0.0,2.5634,0.4174,0.195,0.0,7657469.408399882,0.0,1232304.2512202028,0.0,457134.902969916,0.0,1025013.0246506146,62460456.064243466
3,2023.0,287872395.44176507,324576535.41188,279993455.4363148,229682821.9878204,38142222.00716458,56751491.41689505,9815793.446780115,10231558.0,26845526.096253175,4400000.0,0.0,0.0,3.3406328816783195,0.4699232680996119,0.195,0.0,16723529.941453706,0.0,1014023.9378583664,0.0,1173406.9474014537,0.0,1026153.3069319901,115248995.61746335
4,2024.0,482128501.79671997,531963732.0538874,473361217.7606604,410829552.74812144,46252579.81611806,74881599.48964792,14814811.232480466,10231558.0,41495155.98272666,3400000.0,0.0,0.0,5.671598185472181,0.5613234731268114,0.195,0.0,14793604.331566138,0.0,2313753.9789342117,0.0,723338.4945342669,0.0,1095191.182180001,163538336.38498288
5,2025.0,825558620.9397805,928352036.2489406,818028935.2982951,734843467.8330956,56087480.67284933,137421087.7429957,24396114.433835596,10231558.0,69994831.25777622,2600000.0,0.0,0.0,9.669859512823642,0.6886045967705767,0.195,0.0,37939628.736970134,0.0,2388640.955899034,0.0,397590.65488026355,0.0,1900530.2958824104,201693123.9511473
6,2026.0,1435502265.2577517,1568142647.889415,1426057372.839725,1314549335.5884314,68771846.58864512,184821465.71233857,41949525.080675155,10231558.0,120850456.61623377,3500000.0,0.0,0.0,16.512679590227847,0.8001346930492854,0.195,0.0,16231888.143068269,0.0,5002930.290387965,0.0,4446558.459663272,0.0,1763593.7948499923,246583925.87047216
7,2027.0,2519049539.5694714,2862104761.4203143,2513294574.8736615,2351458845.4690413,84153348.13900027,426492567.81227267,73205787.96142977,10231558.0,210480996.84704503,2700000.0,0.0,0.0,29.172785105134277,1.0264102402558457,0.195,0.0,127230513.55832261,0.0,11098676.141285524,0.0,4259406.191385449,0.0,1281268.9965309796,323706770.9090424
8,2028.0,4448096547.253845,5023589386.575028,4442434420.268655,4206160326.83239,102805489.8001733,714623569.9424653,128899172.62128168,10231558.0,371439364.44493186,4700000.0,0.0,0.0,50.35232978257486,1.2154795820613582,0.195,0.0,189287100.945804,0.0,20428500.91563758,0.0,15353741.154398568,0.0,918415.407236621,369535713.28776073
9,2029.0,7886801419.385719,8650616369.406427,7878159131.6810255,7523631670.4672575,125423722.96873114,1001560975.9704387,227514467.94973043,10231558.0,656752869.5655147,4300000.0,0.0,0.0,89.45610563524106,1.4406442987044135,0.195,0.0,98676466.44194867,0.0,17027901.717938095,0.0,28617543.00763398,0.0,1507449.002557482,202613852.3380303
10,2030.0,13879375628.032848,15404927045.534517,13872598579.29776,13457533285.593246,152851376.10157123,1794542383.8396995,258759408.3380303,10231558.0,1165866160.0847526,4099999.9999999995,0.0,0.0,157.29203715145965,1.771380086580204,0.195,0.0,306735565.8789761,0.0,59726740.27302816,0.0,32439061.754717853,0.0,365963.8396922229,0.0
11,2031.0,24280238158.07598,26700551449.27076,24282273231.8437,24071396897.573936,186111098.50204375,2443043453.1947794,22730162.0,0.0,2053970007.4543874,2800000.0,0.0,0.0,280.0305882525462,2.1699393816166546,0.195,0.0,262608525.01836234,0.0,101699684.95430915,0.0,85167971.86356266,0.0,1043948.1391194923,0.0
