,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,133.40012290905682,3.367080103717006,0.195,13149334.378123455,12471731674.191044,60592607.0,10231558.0,3306408743.0215526,174962383.11285734,567789889.0135928,6619795639.2150755,2895142233.165555,0.0,1307335356.4892259,6142063223.156244,214744214.02445784,4190764135.95031,75544156.49945506,41871869.504978016,26052552.282768205,43763249.55308288,9374205.954883642,9806420699.558697,535793813.8874861,235295867.42562354,968497.9120782962
11,2030.0,242.9537227618456,4.331214947144702,0.195,11030896.521403383,22590448925.666557,56145556.0,10231558.0,6090050852.814587,230445533.66059992,1009985393.3383831,11998732768.375841,5373784627.25253,0.0,2225196192.57041,11436048927.314127,381815207.00951535,7636588194.508438,102375937.0612953,91441620.50378588,64668639.55325292,54405945.547995366,18088281.771623213,17869675819.312458,971154872.7729502,436195767.1231382,1251742.0554738825
12,2031.0,451.7837574458159,5.8981131097798185,0.195,54787572.8468997,41275763092.45555,22730162.0,0.0,11217099899.313051,303373610.8330443,1831134541.545598,21943542990.3207,9919415056.636208,0.0,4086378962.2985554,21197404789.34646,679576802.7996378,13966937644.92679,122272832.65193808,138617011.72085872,118936793.49902543,43863668.730139196,59267250.543923564,32682742809.527485,1776069115.9919283,805881548.7934949,3022742.5119385975
13,2032.0,821.7575061344454,7.530782267273516,0.195,102004034.4437396,75673244233.86255,57391070.82783113,0.0,20660351182.487255,399231621.5545784,3345838925.820471,40221921122.06824,18231220233.11867,0.0,7433211860.656292,39087421440.6069,1260507126.5365233,25638695156.076973,273427404.6308806,268001272.3489969,117109471.51187988,124162257.98158732,107777458.41505581,59994746240.04696,3255486678.8047686,1480116259.502425,4515568.348219528
14,2033.0,1508.4833837777858,10.268654883545004,0.195,193508385.63982847,139402617385.70163,66333727.82783113,0.0,38053396185.26006,525229160.1673433,6134317594.103018,74118791363.23964,33807706935.96344,0.0,13859211171.79272,72226358782.14444,2275474595.6714206,47107247556.858315,630621451.713961,468428390.753932,111840473.12591505,485610547.2254767,466162256.1754157,110231325971.78659,5999035630.343088,2741297292.46252,4965051.221597405
15,2034.0,2754.52905276423,13.096638156696947,0.195,342915527.9205543,256181987045.16776,87793502.82783112,0.0,70088762543.40208,690842650.5473272,11299384664.68414,136146473485.76703,61869928564.2265,0.0,25852884577.618652,133405469436.4762,4294570342.265839,86574318248.644,969531102.7524683,861938759.0252603,524371315.2208294,1264440296.6301048,63863399.06628178,202584578607.20584,11019439609.909176,5013868921.72707,6233218.594720971
16,2035.0,5233.330763457627,18.167923694229742,0.195,562896393.9541839,470178454397.10724,89957135.82783112,0.0,129093077057.43741,908528079.1503133,20761439004.5857,249947713369.27524,113542767805.66931,0.0,46734735146.64819,245350583280.78946,7750878220.680314,159282306845.03076,2097647880.5045927,1903318255.4217448,777042118.2109569,593928766.9014537,1197552757.8401868,372721837890.8762,20230298020.870544,9207258271.254025,17320104.347977415
17,2036.0,9287.760064603091,22.940050722709863,0.195,538992871.1637963,865328401491.3601,149216570.82783112,0.0,237770127675.47568,1194657824.4829006,38079776709.844,459897565679.7924,209702677443.252,0.0,85768531274.57114,450667020063.70264,14468691506.639914,293056275123.6327,4903745231.771283,3422657462.646328,618634488.5741454,2698204237.225715,1967606566.5316017,685753964976.1942,37223244363.229935,17000318806.76035,27378333.47108772
18,2037.0,17461.3890292597,30.097998559737043,0.195,2176444568.4391165,1597131354594.045,168892077.82783112,0.0,437936868502.98315,1570752043.050952,70141731642.05797,848989371634.7964,388093853911.493,0.0,160119239332.68335,831642645367.6884,26487406215.541008,539422145035.6521,10120160291.256187,6454895077.981117,1249120871.895099,8059204220.969401,3850885280.3392243,1262252018313.2285,68715603648.46617,31539367626.410534,127780703.43605737
19,2038.0,30747.04328555108,38.2278572934085,0.195,2551326023.6397014,2938024976607.4834,79062101.82783112,0.0,806613823809.0951,2065097225.778809,129392884453.12256,1562061618486.838,711902721856.38,0.0,296670964103.5925,1534972577925.4397,48009175275.72537,992944659746.2437,15225097611.42758,11004766190.486717,5913769893.390721,14452032375.396988,4178294991.3866477,2323498233012.292,126430330739.87169,57678408144.11752,58340207.1653907
20,2039.0,56256.34392326967,50.3192210627844,0.195,2258802800.74353,5388451022609.925,76775397.82783112,0.0,1485661186082.508,2714873658.4415736,237890836254.70386,2864509536563.0728,1301412958574.4814,0.0,535207784736.10254,2817542933509.2915,88895829391.85841,1828186048598.0454,21481425435.756844,21472449848.65824,15226209564.571684,4002846638.6640887,7153089918.343712,4277969584549.5005,231848016639.70813,105598425992.66779,264507769.1896045
