,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,89.45610563524106,1.4406442987044135,0.195,2886138.2265925286,8713046368.156828,227514467.94973043,10231558.0,3049041205.9736767,108007761.5121251,1324452043.798514,3660917128.3795686,1598861749.5588336,0.0,1140861571.7598433,3389763013.1080027,150707681.59725085,1165866160.0847523,44297283.971936814,19070546.36231956,11813610.358390344,19632415.05644175,14618473.783657497,7856635179.568979,1877902404.7469752,820175359.3203003,23954.886983272663
11,2030.0,157.29203715145965,1.771380086580204,0.195,10123362.88446839,15370938396.609344,258759408.3380303,10231558.0,5453825401.847162,131626893.11091866,2350554801.851732,6464499318.803365,2800079260.7953796,0.0,2148070272.5286393,6169662119.1390915,259518491.0821928,2053970007.454388,78220771.46777046,53265450.544223644,19384348.67555453,30194398.626680076,44388892.0771777,13841462743.178518,3316026665.0557632,1436613251.7637656,285852.6627527283
12,2031.0,280.0305882525462,2.1699393816166546,0.195,17237552.414919086,27020827766.412903,22730162.0,0.0,9755219851.358253,160268270.35567883,4146671476.300118,11369369506.353653,4898922473.058955,0.0,4192383798.052745,11448064226.512306,462147811.3660355,3596459680.9818835,137569950.90127853,88030198.72690459,28752986.942094237,139061275.48597366,83538568.69110799,24236119564.058388,5832026671.930936,2513826445.6683345,877375.7453913781
13,2032.0,495.2609535359121,2.6432025721656185,0.195,9685114.875321928,47925846990.87021,57391070.82783113,0.0,17449047115.37368,194999796.6628767,7286906841.771908,20173436957.893402,8800743662.552656,0.0,7218833101.618652,20696168972.801224,801016543.4781227,6423401074.06144,244099616.10065606,128032989.14608449,21543541.962974694,201817651.23318115,8778730.582419654,43286545727.7563,10348157154.81874,4516003891.488315,1578377.905425168
14,2033.0,883.5751040969958,3.1858739919417602,0.195,61043550.226426624,85889285891.77675,66333727.82783113,0.0,31210858235.77333,237116448.7120815,12930127311.836952,36152023925.062355,15957755045.812115,0.0,12839666983.261723,37165836202.52006,1437288234.343866,11469317838.910933,437441333.36270964,287176933.6554117,94087283.70427087,431407041.68122095,151672294.71262115,77290386413.04689,18544525943.802204,8187071248.242793,1388392.2754713271
15,2034.0,1567.8529884170248,3.8822689408476045,0.195,104806167.3387708,153701001308.93225,87793502.82783112,0.0,55826363473.24259,288188560.08848757,23171357601.46518,64703909457.53787,28516089172.564453,0.0,23155732509.622467,66826486127.557076,2553970923.2908425,20491405979.324272,782920604.5436248,479946241.9731181,134900108.57285637,747919610.6017985,600907466.3670458,138089179193.85004,33190488313.682156,14632943987.090237,5343701.901325357
16,2035.0,2894.0921718689015,4.857651765339883,0.195,194386624.36277208,273853097026.2081,89957135.82783112,0.0,99855677114.79477,350120371.700595,41467350251.3457,115262631641.83597,50492437589.62006,0.0,41442012639.496445,119871280820.26173,4598881462.601822,36624610470.26458,1394683721.6310184,826460666.5448648,215499596.43380287,1508116511.6531713,35856639.4223971,246808950212.40982,59125067721.34356,25907069683.34197,6491591.574507065
17,2036.0,4989.999998402007,5.680928405084161,0.195,281896539.0044751,488290086373.8467,149216570.82783112,0.0,178610122373.76517,425221032.0451267,73874502045.05045,205518215228.22446,90159729848.62305,0.0,73593577033.92538,214221187827.31775,8196145966.980901,65477400066.64371,2486780886.3512692,1255325876.8815775,164388547.27713785,515578730.3310316,1262954148.8128018,441244511971.1757,105422531311.76968,46257742133.061485,9447632.877325937
18,2037.0,9113.071122991329,7.239128464007995,0.195,641963843.8602631,872723557228.169,168892077.82783112,0.0,319476789034.56104,516290694.5880206,131738014244.178,367336326482.5886,161599972289.4512,0.0,130939233876.84012,382370056283.8951,14619196597.44467,117078854862.01347,4444788285.773023,2267517199.74603,312149292.92551136,2539962959.6791267,152226665.79921177,788980657801.8164,188428676930.4469,82910492083.26607,16242929.986412084
19,2038.0,15586.368191803253,8.47525468037234,0.195,738528268.1813637,1563146819225.5234,79062101.82783112,0.0,571442474411.077,626724922.4314044,235403706543.40445,657680960726.8716,290093467341.90753,0.0,234108623362.22705,682218658870.1816,26781974103.90687,209339361946.64838,7957973168.638702,5079120265.6702,1568974515.1335843,3614288317.281581,2650815541.284754,1410713383617.7217,337363730014.82495,148825174428.69348,18959805.6691194
20,2039.0,27699.024011273643,10.276845727837406,0.195,1765879301.1964712,2790624415470.264,76775397.82783112,0.0,1022128986076.2687,760641293.029793,421688262703.8615,1173990682739.6018,515708204469.5873,0.0,418525788469.03564,1218264484200.854,48143377430.66121,374378816422.44775,14205347138.448582,8447695475.330454,2207599898.47193,4800095781.000302,1473209492.6688938,2522894891619.6167,602209732959.2053,264571976495.0086,34527719.20216632
