,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,2.7483117615911095,0.43704889830583066,0.195,1601574.034519365,194929284.7736823,79205983.74599227,10231558.0,65157258.81023089,30268515.931979973,37678042.870574676,21220285.319105197,5000000.0,4837252.0,0.0,158593089.00767943,4403824.2473687325,2024230.285479173,9808474.003528008,3000000.0,2715748.0,702310.6055653822,1187152.9581730943,175077598.680687,1930136.7555636351,185000.0,143262.0
11,2030.0,2.7757948792070204,0.44924480738141337,0.195,2521545.3070694003,190967434.53957757,77971713.90947293,10231558.0,67307448.3509685,31267376.957735315,29889301.20908369,19956005.84762465,5000000.0,6390920.892866384,0.0,155162623.3180755,0.0,0.0,10745701.402579838,3000000.0,2121309.0,504300.7849209275,1049955.3843443035,174002463.2033594,1857172.698806757,185000.0,269483.0
12,2031.0,2.8035528279990904,0.4733598601020982,0.195,1578515.1298789603,190267750.51895344,76386973.81583104,0.0,69528594.14655046,32299200.397340573,30432022.480711784,22033803.49903572,5000000.0,3000000.0,0.0,155285438.8733568,0.0,3867982.1592313647,11132635.068590995,3000000.0,2654958.0,225507.17415002428,461035.5944548468,177997673.0403856,2049412.8086431213,185000.0,0.0
13,2032.0,2.8315883562790813,0.48988086322447144,0.195,4097926.362964594,212517348.01202726,76107100.20758139,0.0,71823037.75338662,33365074.010452807,31844654.206809416,13359642.478204072,3000000.0,11895854.0,14363141.286221126,171267734.51222473,0.0,4506692.685006079,10677069.200601364,9286921.19234405,9854498.0,1175034.5676913934,776385.8551184831,180267707.40024316,2135413.8401202727,1089416.8770351934,1024036.0
14,2033.0,2.8599042398418724,0.5005188378842577,0.195,2261357.727518626,213034423.04568943,75864755.9423114,0.0,74193197.99924837,34466121.45279775,32627356.734663617,13359642.478204072,1400000.0,1472215.4060816988,5761161.60354791,173477542.46008712,4506692.68500608,4536245.787295182,10716066.702284474,16816683.717074033,16835401.0,1902212.2369130778,100019.81335658902,181449831.49180728,2143213.3404568946,1283167.5434148065,1286911.0
15,2034.0,2.888503282240291,0.50378277822268,0.195,4599611.166793205,222406952.15825698,77579690.0,0.0,76641573.53322357,35603503.46074007,34224726.97051779,13359642.478204072,5000000.0,5145553.374079198,3343637.661159763,174229144.63049215,4536245.787295183,4590417.359129633,11154021.75791285,19583889.453336626,19262686.0,598584.4824703069,111331.19513857675,183616694.36518532,2230804.35158257,737723.6906673254,673483.0
16,2035.0,2.917388315062694,0.5166131193084464,0.195,1569644.5884803454,210505359.3806858,79743323.0,0.0,79170745.45981994,36778419.07494449,29839488.575076014,13359642.478204072,5000000.0,5048942.120616093,0.0,171500602.91569817,3343637.661159763,4567236.95751259,10525267.969034292,9995057.228540625,10664673.0,1593138.0194900478,1005428.3313063505,182689478.30050358,2423976.7480987334,185000.0,0.0
17,2036.0,2.946562198213321,0.514379823345504,0.195,4172991.321495032,204314667.72251263,84202143.75227433,0.0,81783380.059994,37992106.90441766,8283327.763448451,12202063.331806973,4500000.0,5789974.3313911185,0.0,168632951.4139082,0.0,0.0,12386253.26331914,5500000.0,3743321.0,357556.14625207154,971763.2975143058,184711824.6683475,2632998.562343337,185000.0,0.0
18,2037.0,2.9760278201954544,0.5230425284145479,0.195,4178455.7350938665,199472268.12637797,81725867.08900505,0.0,84482231.60197379,39245846.432263434,0.0,13032294.606779259,4750000.0,4048851.2467374243,0.0,165799080.8613415,0.0,0.0,13913187.105175521,5250000.0,3854097.178249592,972982.0050175703,1301484.9988742901,180498601.34569654,2845852.3838523086,185000.0,0.0
19,2038.0,3.005788098397409,0.5335989454455816,0.195,3054007.8808531705,202402154.7883252,79788907.2505512,0.0,87270145.24483891,40540959.36452813,0.0,9747592.948687246,4137842.61651239,7527314.658092013,0.0,162619522.56499,0.0,0.0,11759445.081602186,3000000.0,5265594.156488275,1465578.5964307077,196996.07805984892,180380198.38475877,3053731.01379444,185000.0,0.0
20,2039.0,3.035845979381383,0.546790679922536,0.195,3936847.7467626734,198549502.01741982,80960861.91533008,0.0,90150060.03791858,41878811.02355755,0.0,9999416.428704234,146891.53904689476,0.0,0.0,159860601.79904857,0.0,0.0,11832644.97222046,3000000.0,3053389.453401258,361022.3213969924,872986.2381195327,185815751.29812038,3271604.1471069236,185000.0,0.0
