,Fiscal Year,Debt Covenant Ratio,Rate Covenant Ratio,Partial Debt Covenant Failure,Partial Rate Covenant Failure,Reserve Fund Balance Initial Failure,R&R Fund Balance Initial Failure,Cap on Rate Stabilization Fund Transfers In,Rate Stabilization Funds Transferred In,Required R&R Fund Deposit,Required Reserve Fund Deposit,Necessary Use of Other Funds (Rate Stabilization Supplement),Final Net Revenues,Fixed Sales Revenue,Variable Sales Revenue,Reserve Fund Balancing Failure,Remaining Unallocated Deficit
0,2021.0,0.9307055204800808,1.4123266286619212,0.0,0.0,0.0,0.0,4233325.0,1490288.6497147717,3000000.0,0.0,0.0,69680842.73716812,150734049.177746,24227882.802702263,0.0,0.0
1,2022.0,0.7085862405787682,1.1901425318625567,0.0,0.0,0.0,0.0,4376614.047453339,245960.3785558571,1400000.0,0.0,0.0,53536269.729641646,138658852.96531644,25882805.03648,0.0,0.0
2,2023.0,0.8444524752191699,1.5653228277564628,0.0,0.0,0.0,0.0,4121094.3510857783,4121094.3510857783,5000000.0,0.0,0.0,65553213.30494605,136089126.38647094,27282506.743738946,0.0,0.0
3,2024.0,0.864007656129949,1.5707459085888145,0.0,0.0,0.0,0.0,4086338.3282552483,4086338.3282552483,5000000.0,0.0,0.0,66145149.24221609,141960686.01267534,26816831.178537294,0.0,0.0
4,2025.0,0.8852641558701949,1.6075863369067733,0.0,0.0,0.0,0.0,4220022.929780316,4220022.929780316,4500000.0,0.0,0.0,66710994.74609262,143809628.16867328,27892593.66152862,0.0,0.0
5,2026.0,0.9376853114723931,1.499537275102389,0.0,0.0,0.0,0.0,4297367.362716555,4297367.362716555,4750000.0,0.0,0.0,83412809.55420756,146948214.74685127,25235409.123477507,0.0,0.0
6,2027.0,0.9685351290191405,1.5222979088060027,0.0,0.0,0.0,0.0,4306207.584020934,4306207.584020934,4000000.0,0.0,0.0,82546620.97232434,143942218.92771652,27258194.34748734,0.0,0.0
7,2028.0,0.9530281498818718,1.5411250558949794,0.0,0.0,0.0,0.0,883645.1317695109,883645.1317695109,5000000.0,0.0,0.0,80021658.08072174,148833648.7101752,27844163.700675808,0.0,0.0
8,2029.0,0.9632001669281594,1.5514175448409984,0.0,0.0,0.0,0.0,2579253.1948273117,2579253.1948273117,5000000.0,0.0,0.0,82267088.59744109,147057892.7039828,27397364.49603357,0.0,0.0
9,2030.0,0.8292890976398277,1.4187919358362373,0.0,0.0,0.0,0.0,486069.32410022616,51229.56249877252,5000000.0,0.0,6957436.185623258,71638467.31827617,145027250.06640846,28213755.309046518,0.0,0.0
10,2031.0,0.9879845811093202,1.460440768478087,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,82754833.41811073,147409879.03723368,31011450.91300292,0.0,0.0
11,2032.0,0.8091728539093608,1.3095197540444452,0.0,0.0,0.0,0.0,3481753.648523273,3481753.648523273,3000000.0,0.0,0.0,72646912.68514678,148841899.0201722,31343804.636107296,0.0,0.0
12,2033.0,0.8537812879637868,1.451603125863385,0.0,0.0,0.0,0.0,4504935.091406988,4504935.091406988,1400000.0,0.0,0.0,80462710.03208613,148780202.4491897,32422117.989939537,0.0,0.0
13,2034.0,0.8065490314773482,1.4577971977343784,0.0,0.0,0.0,0.0,4536200.510978231,4536200.510978231,5000000.0,0.0,0.0,82368206.52293777,151315594.36625123,32180310.996766742,0.0,0.0
14,2035.0,0.8649196715957569,1.4332795379352703,0.0,0.0,0.0,0.0,3249982.228961915,3249982.228961915,5000000.0,0.0,0.0,82010308.38812548,149234702.03936452,33927728.83980064,0.0,0.0
15,2036.0,0.7779405629039614,1.2466236172699658,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,15143686.367392078,74302611.43942046,152242651.09040645,32315731.004800428,0.0,0.0
16,2037.0,0.7479203344028122,0.9232910113986406,0.0,0.0,1.0,0.0,0.0,0.0,4750000.0,13572378.930161573,20540876.850881636,68543805.54739042,147621711.9062545,32560103.870976757,1.0,20540876.850881636
17,2038.0,0.6974260444622492,0.7585967320963175,0.0,0.0,1.0,0.0,0.0,0.0,4000000.0,19490730.41229647,21108583.4310487,60542981.78908924,146377470.42848253,34011198.60033851,1.0,21289356.47861346
18,2039.0,0.7294135416719773,0.758004595084322,0.0,0.0,1.0,1.0,0.0,0.0,156856.8370577041,19683383.613961037,21706580.058601864,61047852.39207233,150092261.98814118,35756653.52181953,1.0,21706580.058601864
