,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,2.7483117615911095,0.4319817925457228,0.195,2754619.7206580285,194924947.16535133,78186711.53624761,10231558.0,65157258.81023089,30268515.931979973,40315553.423330314,21562288.236158393,5000000.0,4837252.0,0.0,169343354.78445455,4027326.4253519573,3039164.88689287,9872362.576452414,3000000.0,2715748.0,479290.495968239,942523.2141344117,174755894.5540968,1909159.2754517077,185000.0,143262.0
11,2030.0,2.7757948792070204,0.4467509872005432,0.195,1901763.8531487663,190814395.3561425,77969978.86614053,10231558.0,67307448.3509685,31267376.957735315,31955824.659610108,20214132.015961215,5000000.0,6441355.606233951,0.0,165706415.7602023,0.0,0.0,10793725.213190615,3000000.0,2121309.0,1132483.3743070394,1005961.6796875943,173842624.4789127,1832928.2972394568,185000.0,269483.0
12,2031.0,2.8035528279990904,0.4732735022428988,0.195,1427751.8246953385,191690803.26457718,76325758.142457,0.0,69528594.14655046,32299200.397340573,32449288.98191321,22282430.885867916,5000000.0,3000000.0,902447.713090674,167272484.32293338,0.0,4449802.86513847,11175236.710548319,3000000.0,2654958.0,1328967.4511898314,940945.7711804188,177992114.6055388,2024121.3373968387,185000.0,0.0
13,2032.0,2.8315883562790813,0.48995123795618084,0.195,1833505.347785023,210698032.36265576,76676321.30583088,0.0,71823037.75338662,33365074.010452807,33083751.00220259,13482311.431761904,3000000.0,11895854.0,12025039.638338307,179170750.71688852,902447.713090674,4506805.506286471,10586103.41813279,9217351.265190234,9854498.0,860927.9963948876,628776.1887878239,180272220.25145885,2117220.6836265577,1108438.883170434,1024036.0
14,2033.0,2.8599042398418724,0.5110730696094841,0.195,2821051.5108815334,214255960.77784982,74859575.31197183,0.0,74193197.99924837,34466121.45279775,34061645.78439791,13482311.431761904,1400000.0,1488110.3941773828,7802097.785714243,183683503.24560875,4506805.506286471,4553338.533594434,10777143.588892493,16957258.24543602,16835401.0,613892.9677477768,1350352.5486928474,182133541.34377736,2155428.7177784983,1311282.449087204,1286911.0
15,2034.0,2.888503282240291,0.510447725785388,0.195,2615648.758092478,222928763.28966218,77579690.0,0.0,76641573.53322357,35603503.46074007,34971739.64067322,13482311.431761906,5000000.0,5080695.489836427,3834091.84362863,184111377.44744155,4553338.533594434,4601061.1253095195,11180112.314483112,19601150.438967004,19262686.0,1540291.0742504485,1280319.8879131922,184042445.01238078,2236022.462896622,741175.8877934008,673483.0
16,2035.0,2.917388315062694,0.5143765351752411,0.195,4157733.237110514,213870471.00539738,79743323.0,0.0,79170745.45981994,36778419.07494449,34778531.76284409,13482311.431761906,5000000.0,5126469.944286041,0.0,181966888.79162258,3834091.84362863,4563619.528101818,10693523.550269868,10073209.920378692,10664673.0,1655887.3454244414,1285773.385565539,182544781.1240727,2441997.325978235,185000.0,0.0
17,2036.0,2.946562198213321,0.5182555073055671,0.195,2407084.78554453,204646684.73317194,85548188.40215896,0.0,81783380.059994,37992106.90441766,10272938.236623947,12117302.806736032,4500000.0,5938330.37232662,0.0,178392871.8479597,0.0,0.0,12318704.67557135,5500000.0,3932974.1721396036,1464612.7174053222,1384100.766762591,184955962.39089143,2640277.8017891305,185000.0,0.0
18,2037.0,2.9760278201954544,0.5246648447186134,0.195,1428624.406297877,196966402.0462644,81858673.89326878,0.0,84482231.60197379,39245846.432263434,0.0,12814402.139388502,4750000.0,4094843.886516195,0.0,174386467.57571447,0.0,0.0,13694043.278253501,5250000.0,3917301.7553515136,896108.8464607206,1405738.2999297765,180599885.79193607,2834416.943747772,185000.0,0.0
19,2038.0,3.005788098397409,0.5338142573121282,0.195,4434913.175940621,202632592.74323398,78786560.81850576,0.0,87270145.24483891,40540959.36452813,0.0,9784674.851421777,4097346.1999484915,7272340.2879667245,0.0,171848352.67961216,0.0,0.0,11839913.451331494,3000000.0,5009368.426831724,593892.6235584408,413211.870710271,180393869.21342778,3051548.4997073277,185000.0,0.0
20,2039.0,3.035845979381383,0.5558997440165467,0.195,1523421.8444444982,196548019.23569578,81053037.0972936,0.0,90150060.03791858,41878811.02355755,0.0,9878697.75991078,121204.92850000598,66706.4662583042,0.0,168032674.23604235,0.0,0.0,11640794.810659038,3000000.0,3246945.0661680214,444667.05774473585,352645.3013245253,186403786.76942,3248874.9966506767,185000.0,0.0
