,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,2.7483117615911095,0.43316587416172486,0.195,2274322.1007661326,196360481.83619398,78301818.33052087,10231558.0,65157258.81023089,30268515.931979973,38174331.45373167,21299364.27148101,5000000.0,4837252.0,0.0,161242185.19768617,4419946.738387535,4359592.76346226,9896886.497891447,3000000.0,2715748.0,1621564.2213447434,1240631.6411977494,174831070.3961103,1910377.3043149777,185000.0,143262.0
11,2030.0,2.7757948792070204,0.4433126358297126,0.195,2702865.6991802207,191037156.93659472,78544192.7344776,10231558.0,67307448.3509685,31267376.957735315,29278915.20779702,19876064.560387135,5000000.0,6558506.36886223,0.0,157894960.90977132,0.0,0.0,10838402.140384855,3000000.0,2121309.0,988233.3116319678,673218.7541079639,173622247.0429096,1838021.2263724024,185000.0,269483.0
12,2031.0,2.8035528279990904,0.47733957347567124,0.195,4341689.282947727,194021497.89949495,76414862.7746379,0.0,69528594.14655046,32299200.397340573,30762290.07239383,22087268.304790284,5000000.0,3000000.0,3137494.885725149,162826042.59013706,0.0,4456345.695240862,11298613.373632295,3000000.0,2654958.0,1020551.6315184503,409914.99932158197,178253827.80963445,2042552.1030267274,185000.0,0.0
13,2032.0,2.8315883562790813,0.4871493938441981,0.195,4002666.394071122,214638562.26533613,77608599.15979798,0.0,71823037.75338662,33365074.010452807,32137300.950403005,13402714.672629759,3000000.0,11895854.0,15014078.97271159,176306288.59192264,3137494.885725149,4502313.728733732,10783129.913266808,9230925.067954272,9854498.0,438677.33269463247,760476.8082550718,180092549.1493493,2156625.9826533613,1118569.572299121,1024036.0
14,2033.0,2.8599042398418724,0.49958824362742926,0.195,4705557.853617225,214043358.50478122,74009362.68575938,0.0,74193197.99924837,34466121.45279775,33761179.78912777,13402714.672629759,1400000.0,1547374.772947209,8766760.546805346,182541804.86867058,4502313.728733732,4534738.6750814635,10766513.47523906,16700214.454240777,16835401.0,396669.5838232371,164180.8336675785,181389547.00325853,2153302.695047812,1259873.6908481554,1286911.0
15,2034.0,2.888503282240291,0.5006761674292584,0.195,1499371.9079649996,220502067.14347357,77579690.0,0.0,76641573.53322357,35603503.46074007,34282715.642217495,13402714.672629759,5000000.0,5046330.421365984,1523102.2780155577,180211895.3550193,4534738.6750814635,4585456.173976113,11058777.507173678,19517732.414598554,19262686.0,1592494.4336957363,613460.0712394282,183418246.95904452,2211755.5014347355,724492.282919711,673483.0
16,2035.0,2.917388315062694,0.5169229470307662,0.195,2289609.9744110233,208056490.04684502,79743323.0,0.0,79170745.45981994,36778419.07494449,29379947.351423476,13402714.672629759,5000000.0,5070279.762802513,0.0,177977315.82989424,1523102.2780155577,2929002.51208058,10402824.502342252,9950731.126564432,10664673.0,819864.7202602904,393981.34316157346,182709522.79421794,2408353.275155564,185000.0,0.0
17,2036.0,2.946562198213321,0.5257843117531202,0.195,3103409.3977722395,203594198.9744779,83222596.01873802,0.0,81783380.059994,37992106.90441766,8056243.336710673,12296011.26271884,4500000.0,5703614.669557262,0.0,174696481.66621333,0.0,0.0,12234723.400029145,5500000.0,3743321.0,344169.99326906115,701727.7629769855,185430218.08104688,2610767.4002242223,185000.0,0.0
18,2037.0,2.9760278201954544,0.5232285002787256,0.195,4369064.184109978,199147726.55432844,81437679.58979116,0.0,84482231.60197379,39245846.432263434,0.0,13022174.425382327,4750000.0,4157630.268742146,0.0,171961606.2017878,0.0,0.0,13900451.549492449,5250000.0,3717398.4060524516,1287074.691719107,470591.6111602374,180510211.94051838,2824175.2734454386,185000.0,0.0
19,2038.0,3.005788098397409,0.5409103579876945,0.195,1560267.9691229921,201435287.5201079,79659090.62173139,0.0,87270145.24483891,40540959.36452813,0.0,9695147.863624064,4190229.4415501263,7569639.561758263,0.0,168140591.05014673,0.0,0.0,11651064.417375885,3000000.0,5305303.685868384,833298.9235891586,809599.0822452763,180844422.99901086,3020535.9222646444,185000.0,0.0
20,2039.0,3.035845979381383,0.5523119465174974,0.195,3152149.4535027603,198104448.57856566,80574115.00804317,0.0,90150060.03791858,41878811.02355755,0.0,9928095.593034642,150978.74745568074,0.0,0.0,165041048.59022683,0.0,0.0,11786841.56016963,3000000.0,2962728.4088922124,1146283.7335753895,149999.84222397668,186172176.56539604,3231073.4651664067,185000.0,0.0
