,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,2.7483117615911095,0.4304711513061259,0.195,2508518.873848208,196543335.24158743,79137584.4830007,10231558.0,65157258.81023089,30268515.931979973,38849225.17792339,21348757.77412632,5000000.0,4837252.0,0.0,164987208.90054503,4422389.180252757,3706680.0163758844,9808562.919451721,3000000.0,2715748.0,1659265.3506960066,1317786.8013280767,174659985.85520962,1932226.477256997,185000.0,143262.0
11,2030.0,2.7757948792070204,0.4395279412109597,0.195,1681644.8219692314,190623773.68350452,78617334.09663497,10231558.0,67307448.3509685,31267376.957735315,28451419.194519266,19710995.772734087,5000000.0,6720681.240611415,0.0,161261524.70524034,0.0,0.0,10725350.682913065,3000000.0,2121309.0,1728392.6763266171,625575.1895797703,173379671.10863724,1855248.3049939761,185000.0,269483.0
12,2031.0,2.8035528279990904,0.4809110397666464,0.195,4672279.933989073,195604905.2545711,76249509.47340181,0.0,69528594.14655046,32299200.397340573,30035735.927048925,21934630.736829646,5000000.0,3000000.0,4880508.5947212875,168099258.38588527,0.0,4462092.642556965,11192079.250275807,3000000.0,2654958.0,1465977.6707800466,993492.1698074593,178483705.7022786,2061297.3880976108,185000.0,0.0
13,2032.0,2.8315883562790813,0.48437698763450654,0.195,1555992.066754541,213993479.19839242,78241962.10182844,0.0,71823037.75338662,33365074.010452807,30566060.00994635,13119258.62857939,3000000.0,11895854.0,13611992.80821316,177901719.83005074,4462092.642556965,4497869.144566291,10750875.759919621,9372228.86684898,9854498.0,1418168.347129049,430015.71674325824,179914765.78265163,2150175.1519839247,1105350.5130961214,1024036.0
14,2033.0,2.8599042398418724,0.5025755221136168,0.195,3032855.6031508525,212471865.57120764,71955103.34098792,0.0,74193197.99924837,34466121.45279775,31601324.6361625,13119258.62857939,1400000.0,1492878.302875474,9249322.96849735,183954343.29005694,4497869.144566289,4539576.620146434,10687938.828560382,16696352.824608175,16835401.0,436768.124268421,95159.44592291776,181583064.80585736,2137587.7657120763,1259101.3649216346,1286911.0
15,2034.0,2.888503282240291,0.5013244275115798,0.195,4059689.5813061446,223445420.42363524,77579690.0,0.0,76641573.53322357,35603503.46074007,32996216.336833093,13119258.62857939,5000000.0,5124036.358648928,4271127.650069961,185472010.0670616,4539576.620146436,4586491.4302440835,11205945.171181763,19679642.957797974,19262686.0,2044680.0456852242,415517.9879387562,183459657.20976335,2241189.0342363524,756874.3915595948,673483.0
16,2035.0,2.917388315062694,0.5238952397424155,0.195,3929401.0722357146,214676998.05078626,79743323.0,0.0,79170745.45981994,36778419.07494449,33478087.399386473,13119258.62857939,5000000.0,5116647.35269187,0.0,182842494.50850776,4271127.650069961,4579014.988233429,10733849.902539313,10092942.23550864,10664673.0,1410589.2985498384,1537468.717657634,183160599.52933717,2446116.1334061343,185000.0,0.0
17,2036.0,2.946562198213321,0.5101235213434394,0.195,1937856.5335094663,203922615.88803717,85870799.2203145,0.0,81783380.059994,37992106.90441766,6578623.875140898,12054113.134764412,4500000.0,5622717.1087505855,0.0,179065852.42759538,0.0,0.0,11807644.177959258,5500000.0,4473309.382710509,1904061.3435961064,961945.5398433316,184443710.99139374,2641850.4942497765,185000.0,0.0
18,2037.0,2.9760278201954544,0.5289194088551311,0.195,4741782.21926105,198617269.34505463,81569046.35521488,0.0,84482231.60197379,39245846.432263434,0.0,13036085.554250438,4750000.0,3908036.577412691,0.0,176534616.55285046,0.0,0.0,13912166.807649078,5250000.0,3282623.6206075363,715257.2764743771,492970.1501908459,180865506.7263233,2857535.691370545,185000.0,0.0
19,2038.0,3.005788098397409,0.5368614531723402,0.195,1536243.7939754855,200427435.0651586,79446907.73802185,0.0,87270145.24483891,40540959.36452813,0.0,9637732.372403285,4191835.153047027,7640966.181847153,0.0,172700612.27770117,0.0,0.0,11591922.70998608,3000000.0,5374434.435245793,649685.8529833291,117121.85527082001,180587345.27767795,3053666.2956762034,185000.0,0.0
20,2039.0,3.035845979381383,0.5549070049638096,0.195,2141480.0606572176,197834453.79300576,80170974.02606344,0.0,90150060.03791858,41878811.02355755,0.0,9849793.479031311,157557.49744674377,0.0,0.0,169162590.61490715,0.0,0.0,11742793.486289196,3000000.0,2914684.231932411,1275953.742377755,647951.6086480287,186339700.51744843,3255935.4859710247,185000.0,0.0
