,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,2.7483117615911095,0.4315311243317089,0.195,4866594.424527893,195963490.66375217,77410168.54244068,10231558.0,65157258.81023089,30268515.931979973,39574100.790544376,21549114.2198438,5000000.0,4837252.0,486069.32410022616,164759567.90310684,2579253.1948273117,4368182.0550004095,9881637.263370682,3000000.0,2715748.0,766760.4037803841,1043960.0016203001,174727282.20001638,1899118.4756985402,185000.0,143262.0
11,2030.0,2.7757948792070204,0.4401939055219498,0.195,1358655.2554473414,189403150.11088702,78385396.26550087,10231558.0,67307448.3509685,31267376.957735315,27889999.421934992,19779958.043052845,5000000.0,6836990.483907042,0.0,160858801.7860877,51229.56249877252,0.0,10791434.600740036,3000000.0,2121309.0,982871.9894622621,261556.38911621537,173422355.37545496,1820613.6975695689,185000.0,269483.0
12,2031.0,2.8035528279990904,0.4818051457495604,0.195,2765926.957478115,193719339.61052504,75761260.04435481,0.0,69528594.14655046,32299200.397340573,28824808.099024057,21913296.096567858,5000000.0,3000000.0,3481753.648523273,165552888.13719377,0.0,4463531.373755915,11209222.401371429,3000000.0,2654958.0,1292742.7648952655,1128898.0535286996,178541254.9502366,2017886.5793475946,185000.0,0.0
13,2032.0,2.8315883562790813,0.4887845259239139,0.195,3262171.6502050348,213649049.30394945,77487735.84421001,0.0,71823037.75338662,33365074.010452807,29930447.425504968,13188380.613566495,3000000.0,11895854.0,14063672.85496324,177467635.4576104,3481753.648523273,4504935.091406988,10733654.265197473,9291490.354700876,9854498.0,252827.20713633316,241009.76804938648,180197403.6562795,2146730.8530394947,1137139.3948288998,1024036.0
14,2033.0,2.8599042398418724,0.5004908811865797,0.195,2341706.3582731355,213730982.12862176,76049131.81206566,0.0,74193197.99924837,34466121.45279775,30727248.160163995,13188380.613566495,1400000.0,1472501.969372917,6301049.675116558,180270628.27095795,4504935.091406988,4536200.510978231,10750894.65643109,16793634.065345988,16835401.0,1412823.2052910386,1210658.9737414203,181448020.43912923,2150178.931286218,1278557.613069197,1286911.0
15,2034.0,2.888503282240291,0.5037692526316389,0.195,4557278.672159537,222266067.27700132,77579690.0,0.0,76641573.53322357,35603503.46074007,32284164.75473754,13188380.613566495,5000000.0,5140115.531138015,3249982.228961915,180953830.1284699,4536200.510978231,4590395.75907545,11146977.513850065,19544549.57916694,19262686.0,487686.9590998995,130068.72962946855,183615830.36301798,2229395.502770013,729855.7158333883,673483.0
16,2035.0,2.917388315062694,0.5244208758628262,0.195,5132869.522393974,213779847.01703134,79743323.0,0.0,79170745.45981994,36778419.07494449,32298591.03569615,13188380.613566495,5000000.0,5155701.094141422,0.0,179829645.4815723,3249982.228961915,4579865.14697913,10688992.350851567,10075087.40430767,10664673.0,1566571.9621349466,225047.5711584391,183194605.87916517,2440715.589308779,185000.0,0.0
17,2036.0,2.946562198213321,0.5130119139637879,0.195,3028032.9806005405,204114660.99568012,85511938.80681254,0.0,81783380.059994,37992106.90441766,6839087.16940644,12100736.674797041,4500000.0,5679263.64337489,0.0,176499057.2155905,0.0,0.0,11905949.852082914,5500000.0,4357298.948473129,1442150.1274051915,402393.05364037975,184625657.0952069,2642671.2450386663,185000.0,0.0
18,2037.0,2.9760278201954544,0.521529112644295,0.195,4405711.845321544,199522945.55034482,81645864.39827205,0.0,84482231.60197379,39245846.432263434,0.0,13070042.802354934,4750000.0,3912396.3957156595,0.0,173804403.89128268,0.0,0.0,13946866.773075616,5250000.0,3338665.573001532,1796909.7808345477,1049504.7508601334,180404115.77723125,2856433.665088592,185000.0,0.0
19,2038.0,3.005788098397409,0.535667210191909,0.195,1849298.381005664,201343939.0340412,79809178.22013794,0.0,87270145.24483891,40540959.36452813,0.0,9684834.969922815,4180773.04756476,7627820.832432119,0.0,170116643.83323005,0.0,0.0,11650823.55090223,3000000.0,5362031.8031528015,1137330.8507107524,345835.2434880214,180511519.02882105,3054948.672243096,185000.0,0.0
20,2039.0,3.035845979381383,0.553894560132138,0.195,1628726.029577802,196142460.83177328,80537575.61361648,0.0,90150060.03791858,41878811.02355755,0.0,9883668.797863776,156856.8370577041,0.0,0.0,166341192.61435205,0.0,0.0,11635584.350033827,3000000.0,3065737.378224807,596475.5492001254,64391.739783368204,186274342.15926665,3253189.739639889,185000.0,0.0
