,Fiscal Year,Annual Estimate,Gross Revenues,Water Sales Revenue,Fixed Operating Expenses,Variable Operating Expenses,Net Revenues,Debt Service,Acquisition Credits,Unencumbered Carryover Funds,R&R Fund Deposit,Rate Stabilization Fund Deposit,Other Funds Deposit,Uniform Rate,Variable Uniform Rate,TBC Rate,Rate Stabilization Fund Transfers In,R&R Fund Transfers In,Other Funds Transfers In,Interest Income,CIP Fund Transfer In,CIP Fund Deposit,Energy Savings Fund Transfer In,Energy Savings Fund Deposit,Debt Service Deferred
0,2020.0,168872283.0,177428927.0,169766978.0,61849872.0,26657538.0,88921517.0,70133315.0,10231558.0,4168060.0,4500000.0,0.0,1712872.0,2.559,0.4028,0.195,1600000.0,6607280.0,0.0,1893889.0,0.0,2343772.0,0.0,0.0,0.0
1,2021.0,178053678.0,182829643.0,175384352.0,71789709.0,25938571.0,85101363.0,70093840.0,10231558.0,4233325.0,3000000.0,0.0,0.0,2.559,0.3848,0.195,0.0,0.0,0.0,3211966.0,0.0,1775965.0,0.0,0.0,0.0
2,2022.0,185115929.0,183072710.5445529,175153964.2397078,74158769.397,26794543.843,82119397.3045529,71153640.0,10231558.0,4376614.047453339,3000000.0,0.0,0.0,2.5634,0.4174,0.195,0.0,2774849.0,0.0,767283.2573917431,7691664.0,1775000.04,788387.0,200000.0,0.0
3,2023.0,179120663.57692,186360311.55202606,168565634.2823998,76606008.787101,27678763.789818995,82075538.97510606,62604333.0,10231558.0,4121094.3510857783,1400000.0,0.0,0.0,2.5890340000000003,0.42843031872851767,0.195,18167539.023397647,11855982.724070163,0.0,1817600.194470323,11511368.0,3000000.0,427043.0,185000.0,0.0
4,2024.0,185161880.07195836,183071693.3559332,173522646.97804493,79134007.07707533,28592162.99488302,75345523.28397484,63104152.0,10231558.0,4089113.820972178,5000000.0,0.0,0.0,2.6149243400000004,0.41286842637211335,0.195,19557552.701253477,4071881.0,0.0,1388051.5569160844,12274311.0,4000000.0,0.0,185000.0,0.0
5,2025.0,185963593.68433297,186320977.6571598,174953121.08063358,81745429.31061882,29535704.373714156,75039843.97282684,62550902.0,10231558.0,4213729.289430608,5000000.0,0.0,0.0,2.6410735834000003,0.43435477551478574,0.195,15380675.731708653,6373146.0,0.0,780981.2870955948,8312091.0,4250000.0,130844.0,185000.0,0.0
6,2026.0,204819487.39131337,202694015.64266324,191353338.02583265,84443028.47786923,30510382.61804672,87740604.5467473,78434518.29539745,10231558.0,4308239.219106927,4500000.0,0.0,0.0,2.6674843192340005,0.4061567868762919,0.195,29443768.620270588,4438822.0,0.0,2593616.3977236645,8304438.0,5500000.0,385275.0,185000.0,2336008.7046025544
7,2027.0,214346725.24091,210577773.79967144,199226138.13749176,87229648.4176389,31517225.244442258,91830900.13759029,78768293.57882886,10231558.0,4323591.854553188,4750000.0,0.0,0.0,2.6941591624263403,0.40489884290221995,0.195,46360213.626821674,4634046.0,0.0,2393997.8076264733,5240001.0,5250000.0,160431.0,185000.0,67826548.12577368
8,2028.0,210756587.20911446,205864977.38650504,196778210.21779096,90108226.81542097,32557293.67750885,83199456.89357522,76259508.71618465,10231558.0,4270804.2804652555,4000000.0,0.0,0.0,2.7211007540506036,0.42847591479202457,0.195,31868087.3208716,3996596.0,0.0,819366.8882488388,2829527.0,3000000.0,331331.0,185000.0,160225354.40958902
9,2029.0,219079074.42509463,215147631.6080197,203859214.31727174,93081798.30032985,33631684.36886664,88434148.93882322,77434033.75589815,10231558.0,4420937.787999639,5000000.0,0.0,0.0,2.7483117615911095,0.4318862745201806,0.195,43988450.47201062,5063582.0,0.0,1803897.5027483513,3252047.0,3000000.0,348374.0,185000.0,137314127.65369087
10,2030.0,219629794.24581504,214382913.37164912,203978672.63424116,96153497.64424072,34741529.95303924,83487885.77436915,77003208.64853507,10231558.0,4368745.755891015,5000000.0,0.0,0.0,2.7757948792070204,0.44896978233583223,0.195,42255386.26626508,4837252.0,0.0,1198242.9815169221,2715748.0,3000000.0,143262.0,185000.0,110386675.0051558
11,2031.0,214978509.76132214,222104329.02735698,210674704.62575766,99326563.06650066,35888000.441489525,86889765.5193668,76363946.25333194,0.0,4349620.894215636,5000000.0,0.0,0.0,2.8035528279990904,0.47950280488443875,0.195,35992560.03124937,5148861.0,0.0,1931142.5073836872,2121309.0,3000000.0,269483.0,185000.0,50683090.75182386
