,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,2.7483117615911095,0.4287767830835502,0.195,2483394.221856694,193318025.24004892,78086075.20790088,10231558.0,65157258.81023089,30268515.931979973,38589333.05303723,21368363.50648803,5000000.0,4837252.0,0.0,162476220.31037235,3078219.3400928145,1532879.2899371833,9874378.662241008,3000000.0,2715748.0,379056.25721361523,857947.5185601462,174552412.56288618,1905730.804041298,185000.0,143262.0
11,2030.0,2.7757948792070204,0.43890805543562955,0.195,3700853.5044011283,191351244.30827454,77327210.09601957,10231558.0,67307448.3509685,31267376.957735315,33627368.409878254,20505065.696223743,5000000.0,6048149.698816277,0.0,159517947.49382743,0.0,0.0,10838490.220695965,3000000.0,2121309.0,1128308.9228394413,648872.6721022967,173339940.19604325,1837733.761802723,185000.0,269483.0
12,2031.0,2.8035528279990904,0.47818887950243616,0.195,3364827.3116574567,193402040.81432343,76540497.72330981,0.0,69528594.14655046,32299200.397340573,34807891.12221883,22670935.779553056,5000000.0,3000000.0,2391036.2095579635,163323574.05253065,0.0,4457712.337564604,11271207.203195626,3000000.0,2654958.0,1476262.2792431167,264001.21593759843,178308493.50258416,2037599.6030891251,185000.0,0.0
13,2032.0,2.8315883562790813,0.4847821962537245,0.195,1348815.1927433866,210445756.98908475,77360816.32572937,0.0,71823037.75338662,33365074.010452807,35282397.58148623,13846939.099225076,3000000.0,11895854.0,11206614.684749743,172697625.89914948,2391036.2095579635,4498518.754932619,10573489.649454238,9121055.465738837,9854498.0,472935.4206717123,84155.63124236799,179940750.19730473,2114697.929890848,1094675.9940947504,1024036.0
14,2033.0,2.8599042398418724,0.5148260660583354,0.195,1795212.4505878456,213967624.73671103,74074618.9357818,0.0,74193197.99924837,34466121.45279775,35915361.83546432,13846939.099225076,1400000.0,1458184.9392248783,8265100.069811076,177250781.71549582,4498518.754932618,4559416.571089943,10762726.786835551,16980208.25665173,16835401.0,1784083.3284149172,721042.6650204485,182376662.8435977,2152545.3573671104,1315872.4513303456,1286911.0
15,2034.0,2.888503282240291,0.5023225263954384,0.195,3191909.934231706,222611998.0573519,77579690.0,0.0,76641573.53322357,35603503.46074007,37043691.48468236,13846939.099225076,5000000.0,5102752.763196676,3550442.197371153,177585785.42908052,4559416.571089945,4588085.370938176,11164274.052867597,19584367.24589911,19262686.0,1132544.2660704767,1279857.1141460806,183523414.83752704,2232854.8105735187,737819.2491798212,673483.0
16,2035.0,2.917388315062694,0.5112453299251823,0.195,4024964.368511142,211810937.34424803,79743323.0,0.0,79170745.45981994,36778419.07494449,34857781.452317536,13846939.099225076,5000000.0,5127359.513674935,0.0,175639187.65530655,3550442.197371153,4558555.147203031,10590546.867212404,9988260.556345332,10664673.0,639997.6918146657,873209.3138167032,182342205.88812125,2438391.8621734134,185000.0,0.0
17,2036.0,2.946562198213321,0.5184529848233608,0.195,2330062.7307081334,203692902.78880793,84724374.93769921,0.0,81783380.059994,37992106.90441766,10025963.749129545,12249904.856275951,4500000.0,6171306.371100973,0.0,172022724.92004687,0.0,0.0,12404031.378414787,5500000.0,3743321.0,673828.0679708751,1247427.5445975868,184968401.92722735,2636470.8936888985,185000.0,0.0
18,2037.0,2.9760278201954544,0.5237786609505547,0.195,3417117.0569195123,198285141.1685609,81477161.11552317,0.0,84482231.60197379,39245846.432263434,0.0,12937529.121417455,4750000.0,4166289.804394275,0.0,168857757.34017956,0.0,0.0,13817780.553134415,5250000.0,3941472.326533111,660908.771744371,930583.5909893524,180544559.5697996,2843835.6730884286,185000.0,0.0
19,2038.0,3.005788098397409,0.5379981355477442,0.195,2725424.30672331,202381401.66154784,79314056.46742436,0.0,87270145.24483891,40540959.36452813,0.0,9757005.110388665,4150662.8215333577,7423137.011028791,0.0,165544256.66292727,0.0,0.0,11755211.450714521,3000000.0,5160775.442745751,1157893.525668696,741040.5637383683,180659516.82239792,3049047.5076061497,185000.0,0.0
20,2039.0,3.035845979381383,0.5443019894474559,0.195,1382891.811819139,196832064.03154385,80952560.66461915,0.0,90150060.03791858,41878811.02355755,0.0,9912935.147829523,136384.2732264772,17013.58425307274,0.0,161648060.5324866,0.0,0.0,11659038.123105979,3000000.0,3140219.9245789293,1732900.1143331106,387456.7474321857,185655093.92856747,3245472.2418420385,185000.0,0.0
