,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,2.7483117615911095,0.4318862745201806,0.195,2705846.254122527,192508021.62133768,77434033.75589815,10231558.0,65157258.81023089,30268515.931979973,37814734.09521712,21173077.172641106,5000000.0,4837252.0,0.0,159384688.68013293,2341356.968591677,1374917.123228684,9784907.663776362,3000000.0,2715748.0,271100.63266736607,465949.7423159092,174749830.23564056,1890500.5271774153,185000.0,143262.0
11,2030.0,2.7757948792070204,0.44896978233583223,0.195,1797364.4722753833,190909865.63332984,77003208.64853507,10231558.0,67307448.3509685,31267376.957735315,31892483.10918145,20176150.737215847,5000000.0,6087275.441303015,0.0,155696063.6292754,0.0,0.0,10705352.475601606,3000000.0,2121309.0,1388513.4352208616,1161821.760014111,173984835.76862544,1814084.60414734,185000.0,269483.0
12,2031.0,2.8035528279990904,0.47950280488443875,0.195,2896713.7610755307,192782822.3919897,76363946.25333194,0.0,69528594.14655046,32299200.397340573,32901446.646513637,22319663.43770619,5000000.0,3000000.0,1946254.9827466244,158859988.42633224,0.0,4459826.612020097,11126541.509963354,3000000.0,2654958.0,931002.3658539173,557462.8900407805,178393064.48080385,2011988.1645860972,185000.0,0.0
13,2032.0,2.8315883562790813,0.47760869023368874,0.195,3156754.4015365094,213415411.80091158,77113128.95679589,0.0,71823037.75338662,33365074.010452807,34003517.39156227,13593232.694638096,3000000.0,11895854.0,14144548.795055538,172291342.56330925,1946254.9827466244,4487018.545774865,10721972.390045578,9365469.949674636,9854498.0,1310462.3018446504,1311019.6717690774,179480741.8309946,2144394.4780091154,1141169.789771217,1024036.0
14,2033.0,2.8599042398418724,0.4937190130754858,0.195,4065277.4086803733,214428148.4619997,76867134.79502797,0.0,74193197.99924837,34466121.45279775,35426799.5320716,13593232.694638096,1400000.0,1530184.6098240279,6187746.449571321,175680347.6137524,4487018.545774865,4525233.3627661755,10785752.973099984,16796495.502156764,16835401.0,855704.8822875224,1158208.9590109915,181009334.51064703,2157150.5946199973,1279129.9004313536,1286911.0
15,2034.0,2.888503282240291,0.4997374153045642,0.195,1842581.057380639,220482674.40412745,77579690.0,0.0,76641573.53322357,35603503.46074007,36075808.178552985,13593232.694638098,5000000.0,5058134.9331662925,1540152.1594337374,173505331.95538953,4525233.3627661755,4583957.008675545,11057807.870206371,19488612.86837878,19262686.0,1537533.365105882,372991.97592045704,183358280.34702182,2211561.5740412744,718668.3736757557,673483.0
16,2035.0,2.917388315062694,0.5232562632466282,0.195,5122556.787491751,213295188.22119847,79743323.0,0.0,79170745.45981994,36778419.07494449,35588271.56353173,13593232.694638098,5000000.0,5161871.479803024,0.0,174025347.46725523,1540152.1594337374,4577981.513867617,10664759.411059925,10139945.508828018,10664673.0,1904806.8848113522,1197910.3462784048,183119260.55470467,2422897.380446382,185000.0,0.0
17,2036.0,2.946562198213321,0.5192719524597127,0.195,3710382.034121762,204975407.3063159,85318075.28847939,0.0,81783380.059994,37992106.90441766,12854386.489437632,12268027.50893476,4500000.0,5941704.982191712,0.0,170938837.33618468,0.0,0.0,12512839.943638416,5500000.0,3743321.0,1523538.1879146798,458489.116716167,185019990.47150397,2628662.643432394,185000.0,0.0
18,2037.0,2.9760278201954544,0.5218556504711507,0.195,3955563.121620984,199694464.10423803,81990162.92252636,0.0,84482231.60197379,39245846.432263434,0.0,13024326.794480853,4750000.0,4113168.472731158,0.0,167977963.74875158,0.0,0.0,13905654.812021663,5250000.0,3979036.9074348137,1689929.32697436,906764.3279095299,180424502.18577957,2839260.9258823893,185000.0,0.0
19,2038.0,3.005788098397409,0.5313189197045018,0.195,1635948.6559185493,200102689.79083186,79877785.64169522,0.0,87270145.24483891,40540959.36452813,0.0,9620706.01024052,4187010.1147606727,7646233.784240333,0.0,164184475.3563337,0.0,0.0,11580071.422433509,3000000.0,5384948.801781144,610662.3651695418,78851.26101421726,180235432.36806357,3036382.1742138765,185000.0,0.0
20,2039.0,3.035845979381383,0.5470190830220485,0.195,1270516.0531740698,195760847.91169825,80041075.91633275,0.0,90150060.03791858,41878811.02355755,0.0,9812861.409749513,158897.8515688479,0.0,0.0,160246154.24086446,0.0,0.0,11608755.901491592,3000000.0,3011346.3440511525,361862.35851824697,780741.4905880142,185830495.85616517,3231878.5583270625,185000.0,0.0
