,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
10,2029.0,2.7483117615911095,0.4331732670382616,0.195,2306573.0089886133,194629468.01527435,77898176.56326076,10231558.0,65157258.81023089,30268515.931979973,38399809.18511186,21276180.634128653,5000000.0,4837252.0,0.0,164751249.31374747,2657526.453729121,3032220.709802732,9766757.200633183,3000000.0,2715748.0,1849659.1447728039,1023881.5164788348,174831539.7604777,1900246.1487551788,185000.0,143262.0
11,2030.0,2.7757948792070204,0.4382606332278691,0.195,2839333.9385354053,190075371.669388,77851787.20610975,10231558.0,67307448.3509685,31267376.957735315,28923842.27534257,19768328.462961942,5000000.0,6648299.61514185,0.0,161468009.95535013,0.0,0.0,10709920.114476327,3000000.0,2121309.0,654157.7285866161,143038.5277068994,173298444.3654053,1828306.9750699527,185000.0,269483.0
12,2031.0,2.8035528279990904,0.47348644489890546,0.195,4478472.684577573,195293943.47513926,76030148.6677552,0.0,69528594.14655046,32299200.397340573,30447653.83653784,21983361.765144046,5000000.0,3000000.0,4800854.746310338,168142944.41862476,0.0,4450145.517182678,11171461.06342071,3000000.0,2654958.0,1758647.3614857676,1063583.632633691,178005820.68730712,2033194.6902598569,185000.0,0.0
13,2032.0,2.8315883562790813,0.48780819907484635,0.195,3915056.674542157,216904181.42210025,78117577.3900557,0.0,71823037.75338662,33365074.010452807,31785599.287848935,13290304.669146067,3000000.0,11895854.0,16491400.268566266,181788545.2038171,4450145.517182678,4503369.892613086,10896410.871105013,9476390.880311485,9854498.0,1024593.6858781809,1179092.3227911023,180134795.70452344,2179282.174221003,1151367.2267142758,1024036.0
14,2033.0,2.8599042398418724,0.5101665906153128,0.195,1758990.7724199872,213127285.78378877,74238032.32863964,0.0,74193197.99924837,34466121.45279775,32388851.681638036,13290304.669146067,1400000.0,1453655.6446827054,7706292.979173539,185773885.95372686,4503369.892613086,4551870.476432497,10720709.83918944,16615708.9562475,16835401.0,1123764.3422577272,873915.181902318,182074819.05729985,2144141.9678378874,1242972.5912494992,1286911.0
15,2034.0,2.888503282240291,0.502290249861489,0.195,5003843.2039138535,223480118.41766688,77579690.0,0.0,76641573.53322357,35603503.46074007,34111284.65596436,13290304.669146068,5000000.0,5152396.783356256,4367785.535520103,187756189.617302,4551870.476432498,4588033.826064459,11207680.070883345,19626724.385098908,19262686.0,532883.7640563562,903214.670897071,183521353.04257834,2241536.014176669,746290.6770197824,673483.0
16,2035.0,2.917388315062694,0.5147772667779031,0.195,3706375.181653992,211912036.07257333,79743323.0,0.0,79170745.45981994,36778419.07494449,31905603.920060348,13290304.66914607,5000000.0,5110240.442297888,0.0,184922038.29159102,4367785.535520103,4564267.667496071,10595601.803628668,9959629.248589361,10664673.0,769982.6661372394,134238.7210568115,182570706.69984284,2445129.1110078613,185000.0,0.0
17,2036.0,2.946562198213321,0.5150137709666537,0.195,3391477.8430130524,204437689.6846195,84764814.42902935,0.0,81783380.059994,37992106.90441766,9061504.694650352,12145004.725754905,4500000.0,5747200.380062122,0.0,181775618.96701086,0.0,0.0,12244196.686276322,5500000.0,3932644.5228783824,705737.6571856082,1344603.212640314,184751758.4013439,2648876.5912448647,185000.0,0.0
18,2037.0,2.9760278201954544,0.5306365375004083,0.195,3383672.4934173794,197614706.59382004,81775075.8738478,0.0,84482231.60197379,39245846.432263434,0.0,12910201.02098178,4750000.0,4083928.54898886,0.0,178640437.4319369,0.0,0.0,13789954.6038396,5250000.0,3804176.509510277,719942.5603569183,31482.025170799207,180972710.4963422,2855496.1365133026,185000.0,0.0
19,2038.0,3.005788098397409,0.5415880264956716,0.195,3103253.9372907407,202793403.195967,79045882.63752802,0.0,87270145.24483891,40540959.36452813,0.0,9782958.198396979,4141753.1387706213,7369855.8225848,0.0,175511733.08407226,0.0,0.0,11790691.060607433,3000000.0,5106996.405442622,668564.1219296128,1132964.83897949,180887450.30733114,3062804.460264551,185000.0,0.0
20,2039.0,3.035845979381383,0.5441773420678574,0.195,3997568.670222651,198830117.23441315,81117361.2783868,0.0,90150060.03791858,41878811.02355755,0.0,10015708.859356884,130496.07328094542,0.0,0.0,172824051.23041192,0.0,0.0,11842420.374460196,3000000.0,3071510.735670291,515308.91868636745,1076495.33296598,185647047.31918457,3279817.865706368,185000.0,0.0
