,Fiscal Year,Debt Covenant Ratio,Rate Covenant Ratio,Partial Debt Covenant Failure,Partial Rate Covenant Failure,Reserve Fund Balance Initial Failure,R&R Fund Balance Initial Failure,Cap on Rate Stabilization Fund Transfers In,Rate Stabilization Funds Transferred In,Required R&R Fund Deposit,Required Reserve Fund Deposit,Necessary Use of Other Funds (Rate Stabilization Supplement),Final Net Revenues,Fixed Sales Revenue,Variable Sales Revenue,Reserve Fund Balancing Failure,Remaining Unallocated Deficit
0,2021.0,0.9306903974820624,1.4123104754404745,0.0,0.0,0.0,0.0,4233325.0,1489156.408395202,3000000.0,0.0,0.0,69679710.49584855,150734049.177746,24227882.802702263,0.0,0.0
1,2022.0,0.7087258712421219,1.1902907970092447,0.0,0.0,0.0,0.0,4376614.047453339,256509.98342784098,1400000.0,0.0,0.0,53546819.334513634,138658852.96531644,25882805.03648,0.0,0.0
2,2023.0,0.8446882623812743,1.5628472731782224,0.0,0.0,0.0,0.0,4121094.3510857783,4121094.3510857783,5000000.0,0.0,0.0,65635328.96310638,136089126.38647097,27545333.933587465,0.0,0.0
3,2024.0,0.8640092800410957,1.568907883965126,0.0,0.0,0.0,0.0,4092909.0080014616,4092909.0080014616,5000000.0,0.0,0.0,66107730.73940147,141960686.01267534,27058166.068630263,0.0,0.0
4,2025.0,0.8852482895384484,1.6042476813256281,0.0,0.0,0.0,0.0,4226056.302032641,4226056.302032641,4500000.0,0.0,0.0,66750252.038871884,143809628.16867328,27635016.96582789,0.0,0.0
5,2026.0,0.9381347679484118,1.4971990246615712,0.0,0.0,0.0,0.0,4290927.945324035,4290927.945324035,4750000.0,0.0,0.0,83902255.01820081,146948214.74685127,25649090.796890438,0.0,0.0
6,2027.0,0.9685219753515919,1.5118844537543257,0.0,0.0,0.0,0.0,4316549.625856257,4316549.625856257,4000000.0,0.0,0.0,82575828.46287516,143942218.92771652,27173923.29804491,0.0,0.0
7,2028.0,0.9536485255797129,1.534884076963759,0.0,0.0,0.0,0.0,3839578.9684332814,3839578.9684332814,5000000.0,0.0,0.0,81212458.59910676,148833648.71017516,27338359.719058603,0.0,0.0
8,2029.0,0.9305534292784888,1.5087119565140483,0.0,0.0,0.0,0.0,3078219.3400928145,3078219.3400928145,5000000.0,0.0,0.0,80107692.49783807,147057892.7039828,27222494.858903393,0.0,0.0
9,2030.0,0.8716492923776492,1.4608665593071302,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,3597154.7952651083,74375402.30075446,145027250.0664085,28131340.129634757,0.0,0.0
10,2031.0,0.9880264998468742,1.530635728216252,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,83528252.06087443,147409879.03723365,30778689.465350516,0.0,0.0
11,2032.0,0.8079924692343013,1.3845325676467979,0.0,0.0,0.0,0.0,2391036.2095579635,2391036.2095579635,3000000.0,0.0,0.0,72300678.54049557,148841899.0201722,31087151.177132532,0.0,0.0
12,2033.0,0.8517631979531058,1.5394209041557676,0.0,0.0,0.0,0.0,4498518.754932618,4498518.754932618,1400000.0,0.0,0.0,78749619.27562895,148780202.4491897,33350760.39440802,0.0,0.0
13,2034.0,0.8070454749498511,1.5257395581019304,0.0,0.0,0.0,0.0,4559416.571089945,4559416.571089945,5000000.0,0.0,0.0,82451040.10282043,151315594.3662512,32087895.47127584,0.0,0.0
14,2035.0,0.845227507974508,1.468629941349334,0.0,0.0,0.0,0.0,3550442.197371153,3550442.197371153,5000000.0,0.0,0.0,80069740.29580864,149234702.03936452,33075328.84875673,0.0,0.0
15,2036.0,0.7812433547539099,1.2848789971677197,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,14655945.484403893,74002788.45329532,152242651.09040645,32658475.836820897,0.0,0.0
16,2037.0,0.7264031829702267,0.9386098350198364,0.0,0.0,1.0,0.0,0.0,0.0,4750000.0,10343326.529751249,22466678.112126887,66449301.00339629,147621711.90625444,32700547.663545154,1.0,22466678.112126887
17,2038.0,0.7181493621702328,0.7815308831652701,0.0,0.0,1.0,0.0,0.0,0.0,4000000.0,19366093.112038024,19170058.869018108,61986384.59840626,146377470.42848253,34159196.39391538,1.0,19320721.690551467
18,2039.0,0.7331042089635129,0.7615072204649665,0.0,0.0,1.0,1.0,0.0,0.0,136384.2732264772,19786778.767230283,21502985.476609908,61645959.46123571,150092261.9881412,35137405.29112033,1.0,21502985.476609908
